CLIENT;TRIALN;KEY;BASELINE;MAXLEUVEN;MAXV;REJECT;NON_RESPPONS;Stimulus;Total_Trial_Nr;practice;acq;DATE
'14/06/2018 15:40:12';0001,000;'ACT:PROB';208095,238;0707,000;1880000,000;0;0;0000,000;0001,000;0001,000;0000,000;1806141540,000
'14/06/2018 15:40:12';0002,000;'ACT:PROB';176190,476;0690,000;2280000,000;0;0;0010,000;0002,000;0001,000;0000,000;1806141540,000
'14/06/2018 15:40:12';0003,000;'ACT:PROB';535238,095;0620,000;1610000,000;1;0;0000,000;0003,000;0001,000;0000,000;1806141540,000
'14/06/2018 15:40:12';0004,000;'ACT:PROB';529523,810;0717,000;2040000,000;0;0;0001,000;0004,000;0001,000;0000,000;1806141540,000
'14/06/2018 15:40:12';0005,000;'ACT:PROB';139523,810;0663,000;3080000,000;0;0;0000,000;0005,000;0001,000;0000,000;1806141540,000
'14/06/2018 15:40:12';0006,000;'ACT:PROB';1023333,333;0632,000;2400000,000;1;0;0010,000;0006,000;0001,000;0000,000;1806141540,000
'14/06/2018 15:40:12';0007,000;'ACT:PROB';140952,381;0610,000;1860000,000;0;0;0001,000;0007,000;0001,000;0000,000;1806141540,000
'14/06/2018 15:40:12';0008,000;'ACT:PROB';127619,048;0621,000;1230000,000;0;0;0010,000;0008,000;0001,000;0000,000;1806141540,000
'14/06/2018 15:40:12';0009,000;'ACT:PROB';130952,381;0606,000;1800000,000;0;0;0000,000;0009,000;0001,000;0000,000;1806141540,000
'14/06/2018 15:40:12';0010,000;'ACT:PROB';129523,810;0603,000;1750000,000;0;0;0001,000;0010,000;0001,000;0000,000;1806141540,000
'14/06/2018 15:40:12';0011,000;'ACT:PROB';191904,762;0658,000;4280000,000;0;0;0001,000;0012,000;0000,000;0001,000;1806141540,000
'14/06/2018 15:40:12';0012,000;'ACT:PROB';1576190,476;0705,000;1670000,000;1;0;0010,000;0014,000;0000,000;0001,000;1806141540,000
'14/06/2018 15:40:12';0013,000;'ACT:PROB';174285,714;0690,000;4770000,000;0;0;0010,000;0016,000;0000,000;0001,000;1806141540,000
'14/06/2018 15:40:12';0014,000;'ACT:PROB';189523,810;0652,000;1830000,000;0;0;0010,000;0018,000;0000,000;0001,000;1806141540,000
'14/06/2018 15:40:12';0015,000;'ACT:PROB';175714,286;0615,000;1760000,000;0;0;0000,000;0019,000;0000,000;0001,000;1806141540,000
'14/06/2018 15:40:12';0016,000;'ACT:PROB';199047,619;0711,000;5580000,000;0;0;0010,000;0021,000;0000,000;0001,000;1806141540,000
