CLIENT	TRIALN	KEY	BASELINE	MAXLEUVEN	MAXV	REJECT	NON_RESPPONS	Stimulus	Total_Trial_Nr	practice	acq	DATE
'11/01/2018 11:54:27'	1	'ACT:PROB'	260000	571	260000	1	0	0	1	1	0	1801111155
'11/01/2018 11:54:27'	2	'ACT:PROB'	596666,667	574	760000	1	0	7	2	1	0	1801111155
'11/01/2018 11:54:27'	3	'ACT:PROB'	245238,095	674	370000	0	0	7	3	1	0	1801111155
'11/01/2018 11:54:27'	4	'ACT:PROB'	565238,095	590	1170000	1	0	0	4	1	0	1801111155
'11/01/2018 11:54:27'	5	'ACT:PROB'	239523,81	617	280000	0	1	0	5	1	0	1801111155
'11/01/2018 11:54:27'	6	'ACT:PROB'	371428,571	601	410000	1	0	7	6	1	0	1801111155
'11/01/2018 11:54:27'	7	'ACT:PROB'	263809,524	576	300000	0	1	7	7	1	0	1801111155
'11/01/2018 11:54:27'	8	'ACT:PROB'	251428,571	720	310000	0	1	7	8	1	0	1801111155
'11/01/2018 11:54:27'	9	'ACT:PROB'	272857,143	641	310000	0	1	7	9	1	0	1801111155
'11/01/2018 11:54:27'	10	'ACT:PROB'	272857,143	645	300000	0	1	0	10	1	0	1801111155
'11/01/2018 11:54:27'	11	'ACT:PROB'	587142,857	638	1990000	1	0	7	11	0	1	1801111155
'11/01/2018 11:54:27'	12	'ACT:PROB'	554285,714	571	610000	1	1	0	12	0	1	1801111155
'11/01/2018 11:54:27'	13	'ACT:PROB'	250952,381	659	310000	0	1	7	13	0	1	1801111155
'11/01/2018 11:54:27'	14	'ACT:PROB'	312380,952	649	450000	1	1	7	15	0	1	1801111155
'11/01/2018 11:54:27'	15	'ACT:PROB'	220000	680	370000	1	1	7	17	0	1	1801111155
'11/01/2018 11:54:27'	16	'ACT:PROB'	220952,381	645	1100000	1	1	7	19	0	1	1801111155
'11/01/2018 11:54:27'	17	'ACT:PROB'	1233809,524	604	990000	1	0	7	21	0	1	1801111155
'11/01/2018 11:54:27'	18	'ACT:PROB'	228095,238	664	330000	0	1	7	27	0	0	1801111155
'11/01/2018 11:54:27'	19	'ACT:PROB'	207619,048	615	400000	0	1	0	28	0	0	1801111155
'11/01/2018 11:54:27'	20	'ACT:PROB'	216666,667	631	280000	0	1	7	29	0	0	1801111155
'11/01/2018 11:54:27'	21	'ACT:PROB'	216190,476	638	260000	0	1	6	31	0	0	1801111155
'11/01/2018 11:54:27'	22	'ACT:PROB'	211904,762	702	640000	0	0	5	33	0	0	1801111155
'11/01/2018 11:54:27'	23	'ACT:PROB'	974761,905	571	970000	1	1	4	35	0	0	1801111155
'11/01/2018 11:54:27'	24	'ACT:PROB'	372380,952	571	330000	1	0	0	37	0	0	1801111155
'11/01/2018 11:54:27'	25	'ACT:PROB'	239523,81	571	240000	0	1	8	39	0	0	1801111155
'11/01/2018 11:54:27'	26	'ACT:PROB'	199047,619	639	1570000	0	0	8	41	0	0	1801111155
'11/01/2018 11:54:27'	27	'ACT:PROB'	203809,524	696	250000	0	1	5	43	0	0	1801111155
'11/01/2018 11:54:27'	28	'ACT:PROB'	180000	676	290000	0	1	10	45	0	0	1801111155
'11/01/2018 11:54:27'	29	'ACT:PROB'	200952,381	583	220000	0	1	9	47	0	0	1801111155
'11/01/2018 11:54:27'	30	'ACT:PROB'	490952,381	571	380000	0	1	6	49	0	0	1801111155
'11/01/2018 11:54:27'	31	'ACT:PROB'	190476,19	572	200000	0	1	9	51	0	0	1801111155
'11/01/2018 11:54:27'	32	'ACT:PROB'	147619,048	693	270000	0	1	7	53	0	0	1801111155
'11/01/2018 11:54:27'	33	'ACT:PROB'	210476,19	656	460000	0	1	10	55	0	0	1801111155
'11/01/2018 11:54:27'	34	'ACT:PROB'	422380,952	589	630000	1	0	7	57	0	0	1801111155
'11/01/2018 11:54:27'	35	'ACT:PROB'	189523,81	572	240000	0	1	4	59	0	0	1801111155
'11/01/2018 11:54:27'	36	'ACT:PROB'	196190,476	637	380000	0	1	7	65	0	1	1801111155
'11/01/2018 11:54:27'	37	'ACT:PROB'	574285,714	575	790000	1	0	7	68	0	1	1801111155
'11/01/2018 11:54:27'	38	'ACT:PROB'	740952,381	578	820000	1	0	7	70	0	1	1801111155
'11/01/2018 11:54:27'	39	'ACT:PROB'	305714,286	575	240000	1	0	7	71	0	1	1801111155
'11/01/2018 11:54:27'	40	'ACT:PROB'	111428,571	655	190000	0	1	6	75	0	0	1801111155
'11/01/2018 11:54:27'	41	'ACT:PROB'	355714,286	571	510000	1	0	10	77	0	0	1801111155
'11/01/2018 11:54:27'	42	'ACT:PROB'	140000	577	160000	0	1	0	78	0	0	1801111155
'11/01/2018 11:54:27'	43	'ACT:PROB'	100000	665	210000	0	1	7	79	0	0	1801111155
'11/01/2018 11:54:27'	44	'ACT:PROB'	830000	571	800000	0	1	6	81	0	0	1801111155
'11/01/2018 11:54:27'	45	'ACT:PROB'	253333,333	571	190000	0	1	0	82	0	0	1801111155
'11/01/2018 11:54:27'	46	'ACT:PROB'	111904,762	723	1400000	0	1	8	83	0	0	1801111155
'11/01/2018 11:54:27'	47	'ACT:PROB'	296666,667	573	400000	0	1	9	85	0	0	1801111155
'11/01/2018 11:54:27'	48	'ACT:PROB'	229047,619	590	270000	0	1	7	87	0	0	1801111155
'11/01/2018 11:54:27'	49	'ACT:PROB'	167142,857	578	230000	0	1	8	89	0	0	1801111155
'11/01/2018 11:54:27'	50	'ACT:PROB'	84761,905	574	110000	0	1	5	91	0	0	1801111155
'11/01/2018 11:54:27'	51	'ACT:PROB'	269523,81	622	1380000	0	1	7	93	0	0	1801111155
'11/01/2018 11:54:27'	52	'ACT:PROB'	109047,619	657	150000	0	1	4	95	0	0	1801111155
'11/01/2018 11:54:27'	53	'ACT:PROB'	95238,095	655	120000	0	1	9	97	0	0	1801111155
'11/01/2018 11:54:27'	54	'ACT:PROB'	88571,429	590	100000	0	1	7	99	0	0	1801111155
'11/01/2018 11:54:27'	55	'ACT:PROB'	175714,286	574	170000	0	1	4	101	0	0	1801111155
'11/01/2018 11:54:27'	56	'ACT:PROB'	94761,905	716	240000	0	1	5	103	0	0	1801111155
'11/01/2018 11:54:27'	57	'ACT:PROB'	90476,19	652	310000	0	1	10	105	0	0	1801111155
'11/01/2018 11:54:27'	58	'ACT:PROB'	470000	571	380000	0	1	7	112	0	1	1801111155
'11/01/2018 11:54:27'	59	'ACT:PROB'	97142,857	669	190000	0	1	7	116	0	1	1801111155
'11/01/2018 11:54:27'	60	'ACT:PROB'	95714,286	680	140000	0	1	7	119	0	1	1801111155
'11/01/2018 11:54:27'	61	'ACT:PROB'	108095,238	720	560000	0	1	7	120	0	1	1801111155
'11/01/2018 11:54:27'	62	'ACT:PROB'	87619,048	642	370000	0	1	7	123	0	0	1801111155
'11/01/2018 11:54:27'	63	'ACT:PROB'	133809,524	605	340000	0	1	4	125	0	0	1801111155
'11/01/2018 11:54:27'	64	'ACT:PROB'	107142,857	676	150000	0	1	10	127	0	0	1801111155
'11/01/2018 11:54:27'	65	'ACT:PROB'	61904,762	613	120000	0	1	5	129	0	0	1801111155
'11/01/2018 11:54:27'	66	'ACT:PROB'	86666,667	667	1790000	0	1	6	131	0	0	1801111155
'11/01/2018 11:54:27'	67	'ACT:PROB'	139047,619	625	390000	0	1	0	133	0	0	1801111155
'11/01/2018 11:54:27'	68	'ACT:PROB'	128095,238	694	160000	0	1	6	135	0	0	1801111155
'11/01/2018 11:54:27'	69	'ACT:PROB'	108571,429	625	260000	0	1	10	137	0	0	1801111155
'11/01/2018 11:54:27'	70	'ACT:PROB'	132380,952	574	190000	0	1	0	138	0	0	1801111155
'11/01/2018 11:54:27'	71	'ACT:PROB'	81904,762	600	100000	0	1	7	140	0	0	1801111155
'11/01/2018 11:54:27'	72	'ACT:PROB'	103809,524	672	180000	0	1	8	142	0	0	1801111155
'11/01/2018 11:54:27'	73	'ACT:PROB'	916190,476	605	1080000	0	1	7	144	0	0	1801111155
'11/01/2018 11:54:27'	74	'ACT:PROB'	712857,143	571	580000	0	1	8	146	0	0	1801111155
'11/01/2018 11:54:27'	75	'ACT:PROB'	84761,905	600	180000	0	1	7	148	0	0	1801111155
'11/01/2018 11:54:27'	76	'ACT:PROB'	101904,762	656	130000	0	1	4	150	0	0	1801111155
'11/01/2018 11:54:27'	77	'ACT:PROB'	82380,952	649	2120000	0	1	9	152	0	0	1801111155
'11/01/2018 11:54:27'	78	'ACT:PROB'	596666,667	598	2140000	0	1	5	154	0	0	1801111155
'11/01/2018 11:54:27'	79	'ACT:PROB'	143809,524	571	120000	0	1	9	156	0	0	1801111155
'11/01/2018 11:54:27'	80	'ACT:PROB'	75238,095	601	120000	0	1	7	161	0	1	1801111155
'11/01/2018 11:54:27'	81	'ACT:PROB'	82380,952	630	120000	0	1	7	162	0	1	1801111155
'11/01/2018 11:54:27'	82	'ACT:PROB'	61428,571	643	110000	0	1	7	164	0	1	1801111155
'11/01/2018 11:54:27'	83	'ACT:PROB'	929523,81	595	1160000	0	1	7	168	0	1	1801111155
'11/01/2018 11:54:27'	84	'ACT:PROB'	793809,524	599	2140000	0	1	0	171	0	0	1801111155
'11/01/2018 11:54:27'	85	'ACT:PROB'	93333,333	721	130000	0	1	5	173	0	0	1801111155
'11/01/2018 11:54:27'	86	'ACT:PROB'	246666,667	591	270000	0	1	8	175	0	0	1801111155
'11/01/2018 11:54:27'	87	'ACT:PROB'	261428,571	571	220000	0	1	10	177	0	0	1801111155
'11/01/2018 11:54:27'	88	'ACT:PROB'	174761,905	653	220000	0	1	5	179	0	0	1801111155
'11/01/2018 11:54:27'	89	'ACT:PROB'	59047,619	636	260000	0	1	0	181	0	0	1801111155
'11/01/2018 11:54:27'	90	'ACT:PROB'	2059523,81	571	1490000	0	1	7	182	0	0	1801111155
'11/01/2018 11:54:27'	91	'ACT:PROB'	202380,952	580	260000	0	1	4	184	0	0	1801111155
'11/01/2018 11:54:27'	92	'ACT:PROB'	480952,381	589	840000	0	1	9	186	0	0	1801111155
'11/01/2018 11:54:27'	93	'ACT:PROB'	81904,762	679	110000	0	1	7	188	0	0	1801111155
'11/01/2018 11:54:27'	94	'ACT:PROB'	92857,143	706	140000	0	1	8	190	0	0	1801111155
'11/01/2018 11:54:27'	95	'ACT:PROB'	90000	584	130000	0	1	6	192	0	0	1801111155
'11/01/2018 11:54:27'	96	'ACT:PROB'	346666,667	580	600000	0	1	7	194	0	0	1801111155
'11/01/2018 11:54:27'	97	'ACT:PROB'	80952,381	676	140000	0	1	7	196	0	0	1801111155
'11/01/2018 11:54:27'	98	'ACT:PROB'	175714,286	590	190000	0	1	4	198	0	0	1801111155
'11/01/2018 11:54:27'	99	'ACT:PROB'	80476,19	673	120000	0	1	10	200	0	0	1801111155
'11/01/2018 11:54:27'	100	'ACT:PROB'	462857,143	579	560000	0	1	6	202	0	0	1801111155
'11/01/2018 11:54:27'	101	'ACT:PROB'	78571,429	703	110000	0	1	9	204	0	0	1801111155
