CLIENT	TRIALN	KEY	BASELINE	MAXLEUVEN	MAXV	REJECT	NON_RESPPONS	Stimulus	Total_Trial_Nr	practice	acq	DATE
'11/01/2018 12:10:30'	1	'ACT:PROB'	160000	620	210000	0	0	7	1	1	0	1801111211
'11/01/2018 12:10:30'	2	'ACT:PROB'	2790476,19	584	4560000	1	0	7	2	1	0	1801111211
'11/01/2018 12:10:30'	3	'ACT:PROB'	567619,048	618	4280000	0	0	0	3	1	0	1801111211
'11/01/2018 12:10:30'	4	'ACT:PROB'	556666,667	603	2610000	0	0	0	4	1	0	1801111211
'11/01/2018 12:10:30'	5	'ACT:PROB'	487619,048	612	3240000	0	0	7	5	1	0	1801111211
'11/01/2018 12:10:30'	6	'ACT:PROB'	314285,714	617	3570000	0	0	7	6	1	0	1801111211
'11/01/2018 12:10:30'	7	'ACT:PROB'	780952,381	630	2710000	1	0	7	7	1	0	1801111211
'11/01/2018 12:10:30'	8	'ACT:PROB'	331904,762	607	3370000	0	0	0	8	1	0	1801111211
'11/01/2018 12:10:30'	9	'ACT:PROB'	189047,619	615	2000000	0	0	7	9	1	0	1801111211
'11/01/2018 12:10:30'	10	'ACT:PROB'	277142,857	620	3010000	1	0	0	10	1	0	1801111211
'11/01/2018 12:10:30'	11	'ACT:PROB'	263333,333	680	4040000	0	0	7	11	0	1	1801111211
'11/01/2018 12:10:30'	12	'ACT:PROB'	2352380,952	676	3170000	1	0	7	13	0	1	1801111211
'11/01/2018 12:10:30'	13	'ACT:PROB'	540476,19	644	3910000	1	0	7	15	0	1	1801111211
'11/01/2018 12:10:30'	14	'ACT:PROB'	322857,143	669	3790000	0	0	7	17	0	1	1801111211
'11/01/2018 12:10:30'	15	'ACT:PROB'	201904,762	718	2570000	0	0	7	19	0	1	1801111211
'11/01/2018 12:10:30'	16	'ACT:PROB'	194761,905	711	3330000	0	0	7	21	0	1	1801111211
'11/01/2018 12:10:30'	17	'ACT:PROB'	467142,857	612	2620000	0	0	0	22	0	1	1801111211
'11/01/2018 12:10:30'	18	'ACT:PROB'	248095,238	672	2330000	0	0	0	27	0	0	1801111211
'11/01/2018 12:10:30'	19	'ACT:PROB'	196666,667	674	2400000	0	0	8	29	0	0	1801111211
'11/01/2018 12:10:30'	20	'ACT:PROB'	304761,905	644	4330000	0	0	4	31	0	0	1801111211
'11/01/2018 12:10:30'	21	'ACT:PROB'	348095,238	715	3110000	0	0	6	33	0	0	1801111211
'11/01/2018 12:10:30'	22	'ACT:PROB'	200952,381	725	1680000	0	0	9	35	0	0	1801111211
'11/01/2018 12:10:30'	23	'ACT:PROB'	149047,619	663	4050000	0	0	9	37	0	0	1801111211
'11/01/2018 12:10:30'	24	'ACT:PROB'	167142,857	723	2580000	0	0	7	39	0	0	1801111211
'11/01/2018 12:10:30'	25	'ACT:PROB'	259047,619	675	2250000	0	0	6	41	0	0	1801111211
'11/01/2018 12:10:30'	26	'ACT:PROB'	341904,762	617	1080000	1	0	0	42	0	0	1801111211
'11/01/2018 12:10:30'	27	'ACT:PROB'	974285,714	611	4320000	1	0	7	43	0	0	1801111211
'11/01/2018 12:10:30'	28	'ACT:PROB'	756666,667	718	2190000	1	0	5	45	0	0	1801111211
'11/01/2018 12:10:30'	29	'ACT:PROB'	141904,762	635	3170000	0	0	8	47	0	0	1801111211
'11/01/2018 12:10:30'	30	'ACT:PROB'	160952,381	681	3660000	0	0	5	49	0	0	1801111211
'11/01/2018 12:10:30'	31	'ACT:PROB'	114761,905	672	4530000	0	0	4	51	0	0	1801111211
'11/01/2018 12:10:30'	32	'ACT:PROB'	181904,762	663	3870000	0	0	10	53	0	0	1801111211
'11/01/2018 12:10:30'	33	'ACT:PROB'	1308571,429	668	1920000	1	0	10	55	0	0	1801111211
'11/01/2018 12:10:30'	34	'ACT:PROB'	144285,714	720	1640000	0	0	7	57	0	0	1801111211
'11/01/2018 12:10:30'	35	'ACT:PROB'	169523,81	647	2700000	0	0	7	60	0	0	1801111211
'11/01/2018 12:10:30'	36	'ACT:PROB'	83809,524	658	2070000	0	0	7	65	0	1	1801111211
'11/01/2018 12:10:30'	37	'ACT:PROB'	756666,667	638	3460000	0	0	7	66	0	1	1801111211
'11/01/2018 12:10:30'	38	'ACT:PROB'	132857,143	678	2590000	0	0	7	67	0	1	1801111211
'11/01/2018 12:10:30'	39	'ACT:PROB'	79047,619	664	4010000	0	0	7	72	0	1	1801111211
'11/01/2018 12:10:30'	40	'ACT:PROB'	147142,857	651	3170000	0	0	6	75	0	0	1801111211
'11/01/2018 12:10:30'	41	'ACT:PROB'	125714,286	644	2910000	0	0	4	77	0	0	1801111211
'11/01/2018 12:10:30'	42	'ACT:PROB'	168571,429	658	3720000	0	0	9	79	0	0	1801111211
'11/01/2018 12:10:30'	43	'ACT:PROB'	238571,429	668	2470000	0	0	7	81	0	0	1801111211
'11/01/2018 12:10:30'	44	'ACT:PROB'	263809,524	651	2110000	0	0	0	83	0	0	1801111211
'11/01/2018 12:10:30'	45	'ACT:PROB'	264761,905	618	3510000	0	0	9	84	0	0	1801111211
'11/01/2018 12:10:30'	46	'ACT:PROB'	189523,81	693	2010000	0	0	6	86	0	0	1801111211
'11/01/2018 12:10:30'	47	'ACT:PROB'	191904,762	664	2240000	0	0	10	88	0	0	1801111211
'11/01/2018 12:10:30'	48	'ACT:PROB'	118095,238	696	2730000	0	0	8	90	0	0	1801111211
'11/01/2018 12:10:30'	49	'ACT:PROB'	136666,667	724	1260000	0	0	5	92	0	0	1801111211
'11/01/2018 12:10:30'	50	'ACT:PROB'	849523,81	581	2800000	1	0	4	94	0	0	1801111211
'11/01/2018 12:10:30'	51	'ACT:PROB'	151904,762	725	1050000	1	0	7	96	0	0	1801111211
'11/01/2018 12:10:30'	52	'ACT:PROB'	88571,429	673	1640000	0	0	0	97	0	0	1801111211
'11/01/2018 12:10:30'	53	'ACT:PROB'	89047,619	665	3530000	0	0	7	99	0	0	1801111211
'11/01/2018 12:10:30'	54	'ACT:PROB'	1116190,476	685	1330000	1	0	7	101	0	0	1801111211
'11/01/2018 12:10:30'	55	'ACT:PROB'	215238,095	641	1530000	0	0	5	103	0	0	1801111211
'11/01/2018 12:10:30'	56	'ACT:PROB'	106190,476	657	2140000	0	0	10	105	0	0	1801111211
'11/01/2018 12:10:30'	57	'ACT:PROB'	454285,714	721	2650000	0	0	8	107	0	0	1801111211
'11/01/2018 12:10:30'	58	'ACT:PROB'	505238,095	645	2590000	1	0	7	113	0	1	1801111211
'11/01/2018 12:10:30'	59	'ACT:PROB'	83809,524	640	2330000	0	0	7	117	0	1	1801111211
'11/01/2018 12:10:30'	60	'ACT:PROB'	120476,19	699	4340000	0	0	7	120	0	1	1801111211
'11/01/2018 12:10:30'	61	'ACT:PROB'	123809,524	603	2790000	0	0	7	121	0	1	1801111211
'11/01/2018 12:10:30'	62	'ACT:PROB'	645714,286	625	2050000	1	0	5	122	0	0	1801111211
'11/01/2018 12:10:30'	63	'ACT:PROB'	407619,048	671	4560000	1	0	6	124	0	0	1801111211
'11/01/2018 12:10:30'	64	'ACT:PROB'	1190000	620	2610000	1	0	0	125	0	0	1801111211
'11/01/2018 12:10:30'	65	'ACT:PROB'	121428,571	631	2300000	0	0	5	127	0	0	1801111211
