CLIENT	TRIALN	KEY	BASELINE	MAXLEUVEN	MAXV	REJECT	NON_RESPPONS	Stimulus	Total_Trial_Nr	practice	acq	DATE
'11/01/2018 9:50:00'	1	'ACT:PROB'	765714,286	717	3390000	0	0	0	1	1	0	1801110950
'11/01/2018 9:50:00'	2	'ACT:PROB'	1351904,762	658	11060000	0	0	7	2	1	0	1801110950
'11/01/2018 9:50:00'	3	'ACT:PROB'	264761,905	647	13880000	0	0	7	3	1	0	1801110950
'11/01/2018 9:50:00'	4	'ACT:PROB'	317142,857	675	13920000	0	0	0	4	1	0	1801110950
'11/01/2018 9:50:00'	5	'ACT:PROB'	197619,048	642	11700000	0	0	0	5	1	0	1801110950
'11/01/2018 9:50:00'	6	'ACT:PROB'	138571,429	624	9270000	0	0	0	6	1	0	1801110950
'11/01/2018 9:50:00'	7	'ACT:PROB'	367142,857	634	13400000	0	0	7	7	1	0	1801110950
'11/01/2018 9:50:00'	8	'ACT:PROB'	146666,667	685	15820000	0	0	7	8	1	0	1801110950
'11/01/2018 9:50:00'	9	'ACT:PROB'	189047,619	641	12910000	0	0	7	9	1	0	1801110950
'11/01/2018 9:50:00'	10	'ACT:PROB'	1250952,381	630	14140000	0	0	7	10	1	0	1801110950
'11/01/2018 9:50:00'	11	'ACT:PROB'	300000	702	14150000	0	0	7	12	0	1	1801110950
'11/01/2018 9:50:00'	12	'ACT:PROB'	186190,476	663	11350000	0	0	7	14	0	1	1801110950
'11/01/2018 9:50:00'	13	'ACT:PROB'	195714,286	725	8600000	0	0	7	16	0	1	1801110950
'11/01/2018 9:50:00'	14	'ACT:PROB'	136190,476	692	11610000	0	0	7	18	0	1	1801110950
'11/01/2018 9:50:00'	15	'ACT:PROB'	179523,81	684	16670000	0	0	7	20	0	1	1801110950
'11/01/2018 9:50:00'	16	'ACT:PROB'	198571,429	687	6020000	0	0	0	22	0	1	1801110950
'11/01/2018 9:50:00'	17	'ACT:PROB'	1180476,19	710	14710000	0	0	7	24	0	1	1801110950
'11/01/2018 9:50:00'	18	'ACT:PROB'	261428,571	692	13900000	0	0	7	27	0	0	1801110950
'11/01/2018 9:50:00'	19	'ACT:PROB'	135714,286	695	13250000	0	0	6	29	0	0	1801110950
