CLIENT	TRIALN	KEY	BASELINE	MAXLEUVEN	MAXV	REJECT	NON_RESPPONS	Stimulus	Total_Trial_Nr	practice	acq	DATE
'11/01/2018 11:12:33'	1	'ACT:PROB'	370000	724	590000	0	0	7	1	1	0	1801111113
'11/01/2018 11:12:33'	2	'ACT:PROB'	338571,429	641	7860000	0	0	0	2	1	0	1801111113
'11/01/2018 11:12:33'	3	'ACT:PROB'	307619,048	702	6830000	0	0	0	3	1	0	1801111113
'11/01/2018 11:12:33'	4	'ACT:PROB'	250952,381	612	8610000	0	0	7	4	1	0	1801111113
'11/01/2018 11:12:33'	5	'ACT:PROB'	610476,19	693	7520000	0	0	0	5	1	0	1801111113
'11/01/2018 11:12:33'	6	'ACT:PROB'	325714,286	633	7050000	0	0	0	6	1	0	1801111113
'11/01/2018 11:12:33'	7	'ACT:PROB'	203809,524	633	6620000	0	0	7	7	1	0	1801111113
'11/01/2018 11:12:33'	8	'ACT:PROB'	126190,476	639	7090000	0	0	7	8	1	0	1801111113
'11/01/2018 11:12:33'	9	'ACT:PROB'	1569523,81	634	7710000	0	0	7	9	1	0	1801111113
'11/01/2018 11:12:33'	10	'ACT:PROB'	204761,905	631	7000000	0	0	7	10	1	0	1801111113
'11/01/2018 11:12:33'	11	'ACT:PROB'	220476,19	725	7640000	0	0	7	12	0	1	1801111113
'11/01/2018 11:12:33'	12	'ACT:PROB'	178095,238	724	8720000	0	0	7	14	0	1	1801111113
'11/01/2018 11:12:33'	13	'ACT:PROB'	180476,19	705	5560000	0	0	0	16	0	1	1801111113
'11/01/2018 11:12:33'	14	'ACT:PROB'	98095,238	710	8230000	0	0	7	18	0	1	1801111113
'11/01/2018 11:12:33'	15	'ACT:PROB'	298571,429	676	6660000	0	0	7	20	0	1	1801111113
'11/01/2018 11:12:33'	16	'ACT:PROB'	136190,476	691	9580000	0	0	7	22	0	1	1801111113
'11/01/2018 11:12:33'	17	'ACT:PROB'	172380,952	691	6620000	0	0	7	24	0	1	1801111113
'11/01/2018 11:12:33'	18	'ACT:PROB'	245238,095	695	7830000	0	0	7	27	0	0	1801111113
'11/01/2018 11:12:33'	19	'ACT:PROB'	127619,048	655	6440000	0	0	5	29	0	0	1801111113
'11/01/2018 11:12:33'	20	'ACT:PROB'	521904,762	723	3980000	0	0	9	31	0	0	1801111113
'11/01/2018 11:12:33'	21	'ACT:PROB'	157619,048	725	5930000	0	0	6	33	0	0	1801111113
'11/01/2018 11:12:33'	22	'ACT:PROB'	131904,762	674	7020000	0	0	7	35	0	0	1801111113
'11/01/2018 11:12:33'	23	'ACT:PROB'	1434761,905	695	6070000	1	0	8	37	0	0	1801111113
'11/01/2018 11:12:33'	24	'ACT:PROB'	357142,857	716	5400000	0	0	9	39	0	0	1801111113
'11/01/2018 11:12:33'	25	'ACT:PROB'	134285,714	692	5790000	0	0	10	41	0	0	1801111113
'11/01/2018 11:12:33'	26	'ACT:PROB'	150000	677	5570000	0	0	8	43	0	0	1801111113
'11/01/2018 11:12:33'	27	'ACT:PROB'	169523,81	709	4630000	0	0	7	45	0	0	1801111113
'11/01/2018 11:12:33'	28	'ACT:PROB'	113333,333	689	6280000	0	0	10	47	0	0	1801111113
'11/01/2018 11:12:33'	29	'ACT:PROB'	431904,762	689	4570000	0	0	6	49	0	0	1801111113
'11/01/2018 11:12:33'	30	'ACT:PROB'	705238,095	721	3650000	0	0	5	51	0	0	1801111113
'11/01/2018 11:12:33'	31	'ACT:PROB'	102380,952	641	6780000	0	0	0	52	0	0	1801111113
'11/01/2018 11:12:33'	32	'ACT:PROB'	349047,619	639	5190000	0	0	7	53	0	0	1801111113
'11/01/2018 11:12:33'	33	'ACT:PROB'	142857,143	653	6110000	0	0	4	55	0	0	1801111113
'11/01/2018 11:12:33'	34	'ACT:PROB'	194761,905	672	4180000	0	0	0	57	0	0	1801111113
'11/01/2018 11:12:33'	35	'ACT:PROB'	403809,524	664	2830000	0	0	4	59	0	0	1801111113
'11/01/2018 11:12:33'	36	'ACT:PROB'	128095,238	720	5650000	0	0	7	65	0	1	1801111113
'11/01/2018 11:12:33'	37	'ACT:PROB'	154761,905	655	6200000	0	0	7	67	0	1	1801111113
'11/01/2018 11:12:33'	38	'ACT:PROB'	194761,905	672	7150000	0	0	7	71	0	1	1801111113
'11/01/2018 11:12:33'	39	'ACT:PROB'	250952,381	660	5970000	0	0	7	73	0	1	1801111113
'11/01/2018 11:12:33'	40	'ACT:PROB'	139047,619	705	6040000	0	0	7	75	0	0	1801111113
'11/01/2018 11:12:33'	41	'ACT:PROB'	200476,19	696	4520000	0	0	0	76	0	0	1801111113
'11/01/2018 11:12:33'	42	'ACT:PROB'	410000	689	6240000	0	0	7	78	0	0	1801111113
'11/01/2018 11:12:33'	43	'ACT:PROB'	503333,333	662	4010000	0	0	5	80	0	0	1801111113
'11/01/2018 11:12:33'	44	'ACT:PROB'	153809,524	636	6100000	0	0	8	82	0	0	1801111113
'11/01/2018 11:12:33'	45	'ACT:PROB'	136666,667	685	6550000	0	0	4	84	0	0	1801111113
'11/01/2018 11:12:33'	46	'ACT:PROB'	134285,714	668	6260000	0	0	7	86	0	0	1801111113
'11/01/2018 11:12:33'	47	'ACT:PROB'	116666,667	658	6150000	0	0	6	88	0	0	1801111113
'11/01/2018 11:12:33'	48	'ACT:PROB'	130000	686	4870000	0	0	0	90	0	0	1801111113
'11/01/2018 11:12:33'	49	'ACT:PROB'	157142,857	673	6380000	0	0	6	92	0	0	1801111113
'11/01/2018 11:12:33'	50	'ACT:PROB'	126666,667	675	5690000	0	0	7	94	0	0	1801111113
'11/01/2018 11:12:33'	51	'ACT:PROB'	193333,333	669	5240000	0	0	10	96	0	0	1801111113
'11/01/2018 11:12:33'	52	'ACT:PROB'	134285,714	648	7260000	0	0	9	98	0	0	1801111113
'11/01/2018 11:12:33'	53	'ACT:PROB'	172380,952	697	4670000	0	0	4	100	0	0	1801111113
'11/01/2018 11:12:33'	54	'ACT:PROB'	1133333,333	650	5300000	1	0	9	102	0	0	1801111113
'11/01/2018 11:12:33'	55	'ACT:PROB'	164285,714	662	5480000	0	0	8	104	0	0	1801111113
'11/01/2018 11:12:33'	56	'ACT:PROB'	172380,952	707	5870000	0	0	10	106	0	0	1801111113
'11/01/2018 11:12:33'	57	'ACT:PROB'	480476,19	662	5730000	1	0	5	108	0	0	1801111113
'11/01/2018 11:12:33'	58	'ACT:PROB'	270000	725	5150000	0	0	7	113	0	1	1801111113
'11/01/2018 11:12:33'	59	'ACT:PROB'	138095,238	708	6350000	0	0	7	115	0	1	1801111113
'11/01/2018 11:12:33'	60	'ACT:PROB'	943333,333	687	5070000	0	0	7	119	0	1	1801111113
'11/01/2018 11:12:33'	61	'ACT:PROB'	418095,238	624	5860000	0	0	7	120	0	1	1801111113
'11/01/2018 11:12:33'	62	'ACT:PROB'	86666,667	708	5710000	0	0	0	123	0	0	1801111113
'11/01/2018 11:12:33'	63	'ACT:PROB'	317619,048	665	6520000	0	0	7	125	0	0	1801111113
'11/01/2018 11:12:33'	64	'ACT:PROB'	177142,857	677	6010000	0	0	5	127	0	0	1801111113
'11/01/2018 11:12:33'	65	'ACT:PROB'	388571,429	660	5360000	0	0	5	129	0	0	1801111113
'11/01/2018 11:12:33'	66	'ACT:PROB'	955238,095	658	6220000	1	0	9	131	0	0	1801111113
'11/01/2018 11:12:33'	67	'ACT:PROB'	109523,81	674	5550000	0	0	7	133	0	0	1801111113
'11/01/2018 11:12:33'	68	'ACT:PROB'	89047,619	663	4690000	0	0	6	135	0	0	1801111113
'11/01/2018 11:12:33'	69	'ACT:PROB'	160952,381	702	5340000	0	0	9	137	0	0	1801111113
'11/01/2018 11:12:33'	70	'ACT:PROB'	244285,714	656	5850000	0	0	10	139	0	0	1801111113
'11/01/2018 11:12:33'	71	'ACT:PROB'	227142,857	654	6650000	0	0	8	141	0	0	1801111113
'11/01/2018 11:12:33'	72	'ACT:PROB'	160476,19	625	3590000	0	0	0	142	0	0	1801111113
