CLIENT;TRIALN;KEY;BASELINE;MAXLEUVEN;MAXV;REJECT;NON_RESPPONS;Stimulus;Total_Trial_Nr;practice;acq;DATE
'14/06/2018 14:56:50';0001,000;'ACT:PROB';158095,238;0702,000;6960000,000;0;0;0010,000;0001,000;0001,000;0000,000;1806141457,000
'14/06/2018 14:56:50';0002,000;'ACT:PROB';109523,810;0618,000;4830000,000;0;0;0000,000;0002,000;0001,000;0000,000;1806141457,000
'14/06/2018 14:56:50';0003,000;'ACT:PROB';643809,524;0603,000;4000000,000;0;0;0001,000;0003,000;0001,000;0000,000;1806141457,000
'14/06/2018 14:56:50';0004,000;'ACT:PROB';100476,190;0643,000;2550000,000;0;0;0000,000;0004,000;0001,000;0000,000;1806141457,000
'14/06/2018 14:56:50';0005,000;'ACT:PROB';330476,190;0627,000;4490000,000;1;0;0000,000;0005,000;0001,000;0000,000;1806141457,000
'14/06/2018 14:56:50';0006,000;'ACT:PROB';139523,810;0612,000;3080000,000;0;0;0010,000;0006,000;0001,000;0000,000;1806141457,000
'14/06/2018 14:56:50';0007,000;'ACT:PROB';96666,667;0610,000;3360000,000;0;0;0001,000;0007,000;0001,000;0000,000;1806141457,000
'14/06/2018 14:56:50';0008,000;'ACT:PROB';297619,048;0620,000;1030000,000;0;0;0010,000;0008,000;0001,000;0000,000;1806141457,000
'14/06/2018 14:56:50';0009,000;'ACT:PROB';181428,571;0616,000;3600000,000;0;0;0001,000;0009,000;0001,000;0000,000;1806141457,000
'14/06/2018 14:56:50';0010,000;'ACT:PROB';89523,810;0632,000;1350000,000;0;0;0000,000;0010,000;0001,000;0000,000;1806141457,000
'14/06/2018 14:56:50';0011,000;'ACT:PROB';106190,476;0653,000;2070000,000;0;0;0001,000;0012,000;0000,000;0001,000;1806141457,000
'14/06/2018 14:56:50';0012,000;'ACT:PROB';133333,333;0725,000;3260000,000;0;0;0010,000;0014,000;0000,000;0001,000;1806141457,000
'14/06/2018 14:56:50';0013,000;'ACT:PROB';131428,571;0670,000;7170000,000;0;0;0001,000;0016,000;0000,000;0001,000;1806141457,000
'14/06/2018 14:56:50';0014,000;'ACT:PROB';122380,952;0636,000;5440000,000;0;0;0010,000;0018,000;0000,000;0001,000;1806141457,000
'14/06/2018 14:56:50';0015,000;'ACT:PROB';110952,381;0639,000;2570000,000;0;0;0000,000;0020,000;0000,000;0001,000;1806141457,000
'14/06/2018 14:56:50';0016,000;'ACT:PROB';186190,476;0724,000;4100000,000;0;0;0001,000;0022,000;0000,000;0001,000;1806141457,000
'14/06/2018 14:56:50';0017,000;'ACT:PROB';432857,143;0679,000;4300000,000;1;0;0010,000;0024,000;0000,000;0001,000;1806141457,000
'14/06/2018 14:56:50';0018,000;'ACT:PROB';110952,381;0654,000;3920000,000;0;0;0010,000;0026,000;0000,000;0001,000;1806141457,000
'14/06/2018 14:56:50';0019,000;'ACT:PROB';120952,381;0725,000;2040000,000;0;0;0010,000;0028,000;0000,000;0001,000;1806141457,000
'14/06/2018 14:56:50';0020,000;'ACT:PROB';126666,667;0645,000;1180000,000;0;0;0001,000;0030,000;0000,000;0001,000;1806141457,000
'14/06/2018 14:56:50';0021,000;'ACT:PROB';181428,571;0653,000;2770000,000;0;0;0001,000;0032,000;0000,000;0001,000;1806141457,000
'14/06/2018 14:56:50';0022,000;'ACT:PROB';140000,000;0661,000;3140000,000;0;0;0003,000;0037,000;0000,000;0000,000;1806141457,000
'14/06/2018 14:56:50';0023,000;'ACT:PROB';146666,667;0723,000;1330000,000;0;0;0005,000;0039,000;0000,000;0000,000;1806141457,000
