CLIENT;TRIALN;KEY;BASELINE;MAXLEUVEN;MAXV;REJECT;NON_RESPPONS;Stimulus;Total_Trial_Nr;practice;acq;DATE
'14/06/2018 15:56:18';0001,000;'ACT:PROB';538095,238;0701,000;1200000,000;0;0;0000,000;0001,000;0001,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0002,000;'ACT:PROB';684761,905;0623,000;2730000,000;0;0;0001,000;0002,000;0001,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0003,000;'ACT:PROB';787142,857;0615,000;1540000,000;0;1;0010,000;0003,000;0001,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0004,000;'ACT:PROB';482857,143;0674,000;810000,000;0;1;0010,000;0004,000;0001,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0005,000;'ACT:PROB';444761,905;0609,000;840000,000;0;0;0000,000;0005,000;0001,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0006,000;'ACT:PROB';718571,429;0576,000;800000,000;0;1;0000,000;0006,000;0001,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0007,000;'ACT:PROB';930952,381;0571,000;1010000,000;0;1;0001,000;0007,000;0001,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0008,000;'ACT:PROB';652857,143;0625,000;1140000,000;0;1;0010,000;0008,000;0001,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0009,000;'ACT:PROB';493809,524;0617,000;800000,000;0;1;0001,000;0009,000;0001,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0010,000;'ACT:PROB';422380,952;0607,000;630000,000;0;1;0000,000;0010,000;0001,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0011,000;'ACT:PROB';756190,476;0653,000;2980000,000;0;0;0010,000;0011,000;0000,000;0001,000;1806180845,000
'14/06/2018 15:56:18';0012,000;'ACT:PROB';390476,190;0659,000;2660000,000;0;0;0001,000;0013,000;0000,000;0001,000;1806180845,000
'14/06/2018 15:56:18';0013,000;'ACT:PROB';295238,095;0722,000;1060000,000;0;1;0010,000;0015,000;0000,000;0001,000;1806180845,000
'14/06/2018 15:56:18';0014,000;'ACT:PROB';348571,429;0670,000;940000,000;0;1;0010,000;0017,000;0000,000;0001,000;1806180845,000
'14/06/2018 15:56:18';0015,000;'ACT:PROB';247142,857;0710,000;540000,000;0;1;0001,000;0019,000;0000,000;0001,000;1806180845,000
'14/06/2018 15:56:18';0016,000;'ACT:PROB';308095,238;0647,000;510000,000;0;1;0010,000;0021,000;0000,000;0001,000;1806180845,000
'14/06/2018 15:56:18';0017,000;'ACT:PROB';321428,571;0647,000;1590000,000;0;0;0001,000;0023,000;0000,000;0001,000;1806180845,000
'14/06/2018 15:56:18';0018,000;'ACT:PROB';263333,333;0622,000;490000,000;0;1;0001,000;0025,000;0000,000;0001,000;1806180845,000
'14/06/2018 15:56:18';0019,000;'ACT:PROB';414761,905;0684,000;600000,000;0;1;0010,000;0027,000;0000,000;0001,000;1806180845,000
'14/06/2018 15:56:18';0020,000;'ACT:PROB';255238,095;0677,000;530000,000;0;1;0000,000;0029,000;0000,000;0001,000;1806180845,000
'14/06/2018 15:56:18';0021,000;'ACT:PROB';445714,286;0660,000;770000,000;0;1;0001,000;0031,000;0000,000;0001,000;1806180845,000
'14/06/2018 15:56:18';0022,000;'ACT:PROB';370476,190;0682,000;740000,000;0;1;0009,000;0036,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0023,000;'ACT:PROB';192857,143;0625,000;460000,000;0;1;0000,000;0037,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0024,000;'ACT:PROB';300952,381;0680,000;620000,000;0;1;0002,000;0039,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0025,000;'ACT:PROB';199523,810;0656,000;2620000,000;0;0;0005,000;0041,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0026,000;'ACT:PROB';141428,571;0661,000;760000,000;0;1;0005,000;0043,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0027,000;'ACT:PROB';254761,905;0675,000;550000,000;0;1;0008,000;0045,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0028,000;'ACT:PROB';131428,571;0669,000;670000,000;0;1;0007,000;0047,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0029,000;'ACT:PROB';138571,429;0651,000;570000,000;0;1;0001,000;0049,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0030,000;'ACT:PROB';151904,762;0646,000;900000,000;0;1;0003,000;0051,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0031,000;'ACT:PROB';190000,000;0636,000;790000,000;0;1;0004,000;0053,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0032,000;'ACT:PROB';133809,524;0643,000;750000,000;0;1;0009,000;0055,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0033,000;'ACT:PROB';195714,286;0647,000;330000,000;0;1;0001,000;0057,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0034,000;'ACT:PROB';261428,571;0707,000;690000,000;0;1;0008,000;0059,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0035,000;'ACT:PROB';115714,286;0664,000;330000,000;0;1;0006,000;0061,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0036,000;'ACT:PROB';111904,762;0656,000;440000,000;0;1;0007,000;0063,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0037,000;'ACT:PROB';120952,381;0636,000;1000000,000;0;1;0003,000;0065,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0038,000;'ACT:PROB';173809,524;0673,000;440000,000;0;1;0006,000;0067,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0039,000;'ACT:PROB';165714,286;0717,000;270000,000;0;1;0002,000;0069,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0040,000;'ACT:PROB';357619,048;0657,000;450000,000;0;1;0010,000;0071,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0041,000;'ACT:PROB';548571,429;0677,000;810000,000;0;1;0001,000;0073,000;0000,000;0000,000;1806180845,000
'14/06/2018 15:56:18';0042,000;'ACT:PROB';136190,476;0675,000;510000,000;0;1;0010,000;0075,000;0000,000;0000,000;1806180845,000
