CLIENT	TRIALN	KEY	BASELINE	MAXLEUVEN	MAXV	REJECT	NON_RESPPONS	Stimulus	Total_Trial_Nr	practice	acq	DATE
'31/10/2017 8:17:52'	1	'ACT:PROB'	200000	625	240000	0	0	0	1	1	0	1801110947
'31/10/2017 8:17:52'	2	'ACT:PROB'	475238,095	686	4630000	0	0	7	2	1	0	1801110947
'31/10/2017 8:17:52'	3	'ACT:PROB'	700000	623	3620000	0	0	7	3	1	0	1801110947
'31/10/2017 8:17:52'	4	'ACT:PROB'	761904,762	629	6000000	0	0	7	4	1	0	1801110947
'31/10/2017 8:17:52'	5	'ACT:PROB'	599523,81	659	1950000	0	0	0	5	1	0	1801110947
'31/10/2017 8:17:52'	6	'ACT:PROB'	735238,095	605	4590000	0	0	7	6	1	0	1801110947
'31/10/2017 8:17:52'	7	'ACT:PROB'	404285,714	607	2610000	0	0	0	7	1	0	1801110947
'31/10/2017 8:17:52'	8	'ACT:PROB'	578095,238	679	3560000	0	0	7	8	1	0	1801110947
'31/10/2017 8:17:52'	9	'ACT:PROB'	732857,143	667	4320000	0	0	7	9	1	0	1801110947
'31/10/2017 8:17:52'	10	'ACT:PROB'	287619,048	613	1630000	0	0	0	10	1	0	1801110947
'31/10/2017 8:17:52'	11	'ACT:PROB'	470000	714	4860000	0	0	7	11	0	1	1801110947
'31/10/2017 8:17:52'	12	'ACT:PROB'	325714,286	629	3940000	0	0	7	13	0	1	1801110947
'31/10/2017 8:17:52'	13	'ACT:PROB'	1404761,905	669	2840000	1	0	7	15	0	1	1801110947
'31/10/2017 8:17:52'	14	'ACT:PROB'	460000	671	3120000	0	0	7	17	0	1	1801110947
'31/10/2017 8:17:52'	15	'ACT:PROB'	426666,667	636	3160000	0	0	0	19	0	1	1801110947
'31/10/2017 8:17:52'	16	'ACT:PROB'	539523,81	659	3550000	0	0	7	21	0	1	1801110947
'31/10/2017 8:17:52'	17	'ACT:PROB'	358095,238	719	2290000	0	0	7	23	0	1	1801110947
'31/10/2017 8:17:52'	18	'ACT:PROB'	1052380,952	689	4290000	1	0	4	26	0	0	1801110947
'31/10/2017 8:17:52'	19	'ACT:PROB'	731904,762	724	2340000	0	0	5	28	0	0	1801110947
'31/10/2017 8:17:52'	20	'ACT:PROB'	360952,381	656	4800000	0	0	10	30	0	0	1801110947
'31/10/2017 8:17:52'	21	'ACT:PROB'	524761,905	635	2190000	0	0	0	32	0	0	1801110947
'31/10/2017 8:17:52'	22	'ACT:PROB'	334761,905	678	2730000	0	0	6	34	0	0	1801110947
'31/10/2017 8:17:52'	23	'ACT:PROB'	366666,667	655	3310000	0	0	8	36	0	0	1801110947
'31/10/2017 8:17:52'	24	'ACT:PROB'	344761,905	651	990000	0	0	8	38	0	0	1801110947
'31/10/2017 8:17:52'	25	'ACT:PROB'	778571,429	655	4010000	1	0	5	40	0	0	1801110947
'31/10/2017 8:17:52'	26	'ACT:PROB'	680000	640	2140000	1	0	9	42	0	0	1801110947
'31/10/2017 8:17:52'	27	'ACT:PROB'	292857,143	666	3460000	0	0	7	44	0	0	1801110947
'31/10/2017 8:17:52'	28	'ACT:PROB'	345714,286	675	3840000	0	0	9	46	0	0	1801110947
'31/10/2017 8:17:52'	29	'ACT:PROB'	510952,381	637	1060000	0	0	6	48	0	0	1801110947
'31/10/2017 8:17:52'	30	'ACT:PROB'	427619,048	628	1430000	0	0	0	50	0	0	1801110947
'31/10/2017 8:17:52'	31	'ACT:PROB'	483809,524	706	4700000	1	0	7	52	0	0	1801110947
'31/10/2017 8:17:52'	32	'ACT:PROB'	1880476,19	666	3870000	1	0	7	54	0	0	1801110947
'31/10/2017 8:17:52'	33	'ACT:PROB'	1677619,048	630	3680000	1	0	4	56	0	0	1801110947
'31/10/2017 8:17:52'	34	'ACT:PROB'	270000	697	2330000	0	0	7	58	0	0	1801110947
'31/10/2017 8:17:52'	35	'ACT:PROB'	289047,619	725	4640000	0	0	10	60	0	0	1801110947
'31/10/2017 8:17:52'	36	'ACT:PROB'	276666,667	648	1420000	0	0	7	65	0	1	1801110947
'31/10/2017 8:17:52'	37	'ACT:PROB'	263333,333	678	3730000	0	0	7	66	0	1	1801110947
'31/10/2017 8:17:52'	38	'ACT:PROB'	365714,286	643	4640000	0	0	7	70	0	1	1801110947
'31/10/2017 8:17:52'	39	'ACT:PROB'	374285,714	677	5110000	0	0	7	72	0	1	1801110947
'31/10/2017 8:17:52'	40	'ACT:PROB'	310000	675	3770000	0	0	7	75	0	0	1801110947
'31/10/2017 8:17:52'	41	'ACT:PROB'	280476,19	725	2280000	0	0	7	77	0	0	1801110947
'31/10/2017 8:17:52'	42	'ACT:PROB'	518571,429	722	3050000	0	0	6	79	0	0	1801110947
'31/10/2017 8:17:52'	43	'ACT:PROB'	319523,81	667	4010000	0	0	6	81	0	0	1801110947
'31/10/2017 8:17:52'	44	'ACT:PROB'	1409523,81	659	3930000	1	0	5	83	0	0	1801110947
'31/10/2017 8:17:52'	45	'ACT:PROB'	616190,476	654	1610000	0	0	0	85	0	0	1801110947
'31/10/2017 8:17:52'	46	'ACT:PROB'	326666,667	676	2870000	0	0	7	87	0	0	1801110947
'31/10/2017 8:17:52'	47	'ACT:PROB'	305714,286	713	1270000	0	0	7	89	0	0	1801110947
'31/10/2017 8:17:52'	48	'ACT:PROB'	294285,714	702	2980000	0	0	4	91	0	0	1801110947
'31/10/2017 8:17:52'	49	'ACT:PROB'	266190,476	713	1520000	0	0	10	93	0	0	1801110947
'31/10/2017 8:17:52'	50	'ACT:PROB'	250952,381	638	1380000	0	0	4	95	0	0	1801110947
'31/10/2017 8:17:52'	51	'ACT:PROB'	373333,333	641	2870000	0	0	8	97	0	0	1801110947
'31/10/2017 8:17:52'	52	'ACT:PROB'	341428,571	632	2260000	0	0	0	99	0	0	1801110947
'31/10/2017 8:17:52'	53	'ACT:PROB'	751428,571	620	3130000	1	0	9	100	0	0	1801110947
'31/10/2017 8:17:52'	54	'ACT:PROB'	600000	645	3100000	1	0	10	102	0	0	1801110947
'31/10/2017 8:17:52'	55	'ACT:PROB'	361428,571	661	1230000	0	0	8	104	0	0	1801110947
'31/10/2017 8:17:52'	56	'ACT:PROB'	277619,048	655	1290000	0	0	5	106	0	0	1801110947
'31/10/2017 8:17:52'	57	'ACT:PROB'	252380,952	710	2130000	0	0	9	108	0	0	1801110947
'31/10/2017 8:17:52'	58	'ACT:PROB'	543809,524	668	3760000	0	0	7	113	0	1	1801110947
'31/10/2017 8:17:52'	59	'ACT:PROB'	257142,857	668	1350000	0	0	7	115	0	1	1801110947
'31/10/2017 8:17:52'	60	'ACT:PROB'	412857,143	660	2470000	0	0	7	117	0	1	1801110947
'31/10/2017 8:17:52'	61	'ACT:PROB'	245238,095	680	3030000	0	0	7	121	0	1	1801110947
'31/10/2017 8:17:52'	62	'ACT:PROB'	278095,238	609	4270000	0	0	5	122	0	0	1801110947
'31/10/2017 8:17:52'	63	'ACT:PROB'	1383333,333	722	2520000	1	0	7	124	0	0	1801110947
'31/10/2017 8:17:52'	64	'ACT:PROB'	300476,19	708	1730000	0	0	7	126	0	0	1801110947
'31/10/2017 8:17:52'	65	'ACT:PROB'	380476,19	679	2530000	0	0	7	128	0	0	1801110947
'31/10/2017 8:17:52'	66	'ACT:PROB'	354761,905	645	4470000	0	0	9	130	0	0	1801110947
'31/10/2017 8:17:52'	67	'ACT:PROB'	412380,952	637	2010000	0	0	8	132	0	0	1801110947
'31/10/2017 8:17:52'	68	'ACT:PROB'	743809,524	669	3930000	1	0	6	134	0	0	1801110947
'31/10/2017 8:17:52'	69	'ACT:PROB'	931904,762	578	1330000	1	0	0	135	0	0	1801110947
'31/10/2017 8:17:52'	70	'ACT:PROB'	426190,476	622	4640000	0	0	4	136	0	0	1801110947
'31/10/2017 8:17:52'	71	'ACT:PROB'	225714,286	718	3700000	0	0	9	138	0	0	1801110947
'31/10/2017 8:17:52'	72	'ACT:PROB'	327619,048	645	2110000	0	0	5	140	0	0	1801110947
'31/10/2017 8:17:52'	73	'ACT:PROB'	331428,571	685	1270000	0	0	4	142	0	0	1801110947
'31/10/2017 8:17:52'	74	'ACT:PROB'	914285,714	571	680000	1	0	0	144	0	0	1801110947
'31/10/2017 8:17:52'	75	'ACT:PROB'	365714,286	692	3090000	0	0	8	146	0	0	1801110947
'31/10/2017 8:17:52'	76	'ACT:PROB'	407619,048	617	3400000	0	0	6	148	0	0	1801110947
'31/10/2017 8:17:52'	77	'ACT:PROB'	943333,333	659	3540000	1	0	10	150	0	0	1801110947
'31/10/2017 8:17:52'	78	'ACT:PROB'	312380,952	656	3660000	0	0	10	152	0	0	1801110947
'31/10/2017 8:17:52'	79	'ACT:PROB'	434761,905	684	1730000	0	0	7	155	0	0	1801110947
'31/10/2017 8:17:52'	80	'ACT:PROB'	401428,571	649	3690000	0	0	7	160	0	1	1801110947
'31/10/2017 8:17:52'	81	'ACT:PROB'	366666,667	673	1160000	1	0	7	162	0	1	1801110947
'31/10/2017 8:17:52'	82	'ACT:PROB'	318571,429	609	3920000	0	0	7	163	0	1	1801110947
'31/10/2017 8:17:52'	83	'ACT:PROB'	427619,048	612	1580000	1	0	7	164	0	1	1801110947
'31/10/2017 8:17:52'	84	'ACT:PROB'	357619,048	670	1460000	0	0	9	170	0	0	1801110947
'31/10/2017 8:17:52'	85	'ACT:PROB'	257142,857	611	970000	0	0	0	171	0	0	1801110947
'31/10/2017 8:17:52'	86	'ACT:PROB'	437619,048	655	3750000	0	0	10	173	0	0	1801110947
'31/10/2017 8:17:52'	87	'ACT:PROB'	423333,333	642	530000	0	0	7	175	0	0	1801110947
'31/10/2017 8:17:52'	88	'ACT:PROB'	477619,048	651	1570000	0	0	5	177	0	0	1801110947
'31/10/2017 8:17:52'	89	'ACT:PROB'	405714,286	673	1980000	1	0	8	179	0	0	1801110947
'31/10/2017 8:17:52'	90	'ACT:PROB'	273333,333	650	1830000	0	0	6	181	0	0	1801110947
'31/10/2017 8:17:52'	91	'ACT:PROB'	285238,095	629	690000	0	0	7	183	0	0	1801110947
'31/10/2017 8:17:52'	92	'ACT:PROB'	301428,571	639	1850000	0	0	4	185	0	0	1801110947
'31/10/2017 8:17:52'	93	'ACT:PROB'	247142,857	679	3820000	0	0	6	187	0	0	1801110947
'31/10/2017 8:17:52'	94	'ACT:PROB'	385238,095	645	2770000	1	0	10	189	0	0	1801110947
'31/10/2017 8:17:52'	95	'ACT:PROB'	270952,381	668	660000	0	1	7	191	0	0	1801110947
'31/10/2017 8:17:52'	96	'ACT:PROB'	343809,524	633	2880000	0	0	7	193	0	0	1801110947
'31/10/2017 8:17:52'	97	'ACT:PROB'	323333,333	677	3560000	1	0	9	195	0	0	1801110947
'31/10/2017 8:17:52'	98	'ACT:PROB'	257619,048	657	780000	0	0	0	197	0	0	1801110947
'31/10/2017 8:17:52'	99	'ACT:PROB'	554761,905	652	1140000	0	0	4	199	0	0	1801110947
'31/10/2017 8:17:52'	100	'ACT:PROB'	773333,333	659	3440000	0	0	5	201	0	0	1801110947
'31/10/2017 8:17:52'	101	'ACT:PROB'	460952,381	672	760000	0	1	8	203	0	0	1801110947
