CLIENT	TRIALN	KEY	BASELINE	MAXLEUVEN	MAXV	REJECT	NON_RESPPONS	Stimulus	Total_Trial_Nr	practice	acq	DATE
'11/01/2018 10:32:56'	1	'ACT:PROB'	460000	725	1590000	0	1	0	1	1	0	1801111034
'11/01/2018 10:32:56'	2	'ACT:PROB'	166190,476	630	660000	0	1	7	2	1	0	1801111034
'11/01/2018 10:32:56'	3	'ACT:PROB'	224285,714	609	5070000	0	0	7	3	1	0	1801111034
'11/01/2018 10:32:56'	4	'ACT:PROB'	143333,333	618	2310000	0	0	0	4	1	0	1801111034
'11/01/2018 10:32:56'	5	'ACT:PROB'	158571,429	623	4120000	0	0	7	5	1	0	1801111034
'11/01/2018 10:32:56'	6	'ACT:PROB'	186666,667	614	3230000	0	0	7	6	1	0	1801111034
'11/01/2018 10:32:56'	7	'ACT:PROB'	198571,429	674	1290000	0	0	7	7	1	0	1801111034
'11/01/2018 10:32:56'	8	'ACT:PROB'	227619,048	651	5730000	0	0	7	8	1	0	1801111034
'11/01/2018 10:32:56'	9	'ACT:PROB'	178095,238	618	1410000	0	0	0	9	1	0	1801111034
'11/01/2018 10:32:56'	10	'ACT:PROB'	215238,095	608	910000	0	1	0	10	1	0	1801111034
'11/01/2018 10:32:56'	11	'ACT:PROB'	180952,381	639	6200000	0	0	0	12	0	1	1801111034
'11/01/2018 10:32:56'	12	'ACT:PROB'	578095,238	725	2620000	0	0	7	14	0	1	1801111034
'11/01/2018 10:32:56'	13	'ACT:PROB'	160000	703	3030000	0	0	7	16	0	1	1801111034
'11/01/2018 10:32:56'	14	'ACT:PROB'	231428,571	691	3410000	0	0	7	18	0	1	1801111034
'11/01/2018 10:32:56'	15	'ACT:PROB'	304285,714	636	1820000	0	0	7	20	0	1	1801111034
'11/01/2018 10:32:56'	16	'ACT:PROB'	207619,048	646	3840000	0	0	7	22	0	1	1801111034
'11/01/2018 10:32:56'	17	'ACT:PROB'	375714,286	646	3650000	0	0	7	24	0	1	1801111034
'11/01/2018 10:32:56'	18	'ACT:PROB'	372857,143	718	4140000	0	0	9	26	0	0	1801111034
'11/01/2018 10:32:56'	19	'ACT:PROB'	22010000	619	52060000	1	0	0	28	0	0	1801111034
'11/01/2018 10:32:56'	20	'ACT:PROB'	12580476,19	574	19630000	1	0	7	30	0	0	1801111034
'11/01/2018 10:32:56'	21	'ACT:PROB'	19545238,1	686	25070000	1	0	0	31	0	0	1801111034
'11/01/2018 10:32:56'	22	'ACT:PROB'	13006666,67	711	23740000	1	0	8	33	0	0	1801111034
'11/01/2018 10:32:56'	23	'ACT:PROB'	1324761,905	717	5760000	0	0	5	35	0	0	1801111034
'11/01/2018 10:32:56'	24	'ACT:PROB'	8427619,048	659	15220000	1	0	7	37	0	0	1801111034
'11/01/2018 10:32:56'	25	'ACT:PROB'	240476,19	668	3690000	0	0	6	39	0	0	1801111034
'11/01/2018 10:32:56'	26	'ACT:PROB'	1796190,476	573	1950000	0	1	7	41	0	0	1801111034
'11/01/2018 10:32:56'	27	'ACT:PROB'	277619,048	656	1430000	0	0	4	43	0	0	1801111034
'11/01/2018 10:32:56'	28	'ACT:PROB'	1153809,524	666	2000000	0	1	7	45	0	0	1801111034
'11/01/2018 10:32:56'	29	'ACT:PROB'	1399047,619	669	4500000	0	0	4	47	0	0	1801111034
'11/01/2018 10:32:56'	30	'ACT:PROB'	1408095,238	672	1800000	0	1	10	49	0	0	1801111034
'11/01/2018 10:32:56'	31	'ACT:PROB'	1162380,952	652	2970000	0	1	8	51	0	0	1801111034
'11/01/2018 10:32:56'	32	'ACT:PROB'	271428,571	657	1020000	0	1	5	53	0	0	1801111034
'11/01/2018 10:32:56'	33	'ACT:PROB'	212857,143	661	3300000	0	0	6	55	0	0	1801111034
'11/01/2018 10:32:56'	34	'ACT:PROB'	1613809,524	696	3120000	0	0	9	57	0	0	1801111034
'11/01/2018 10:32:56'	35	'ACT:PROB'	222380,952	649	1760000	0	0	10	59	0	0	1801111034
'11/01/2018 10:32:56'	36	'ACT:PROB'	22287619,05	593	25220000	1	0	7	65	0	1	1801111034
'11/01/2018 10:32:56'	37	'ACT:PROB'	13744285,71	629	29030000	1	0	7	68	0	1	1801111034
'11/01/2018 10:32:56'	38	'ACT:PROB'	9410476,19	659	24190000	1	0	7	69	0	1	1801111034
'11/01/2018 10:32:56'	39	'ACT:PROB'	28437619,05	585	36010000	1	0	7	70	0	1	1801111034
'11/01/2018 10:32:56'	40	'ACT:PROB'	22552857,14	706	68970000	1	0	10	75	0	0	1801111034
'11/01/2018 10:32:56'	41	'ACT:PROB'	22430952,38	606	25610000	1	0	6	77	0	0	1801111034
'11/01/2018 10:32:56'	42	'ACT:PROB'	22908095,24	720	30750000	1	0	10	79	0	0	1801111034
'11/01/2018 10:32:56'	43	'ACT:PROB'	23223333,33	582	24670000	1	0	9	81	0	0	1801111034
'11/01/2018 10:32:56'	44	'ACT:PROB'	14000952,38	571	10280000	1	0	9	83	0	0	1801111034
'11/01/2018 10:32:56'	45	'ACT:PROB'	32490000	660	40670000	1	0	5	85	0	0	1801111034
'11/01/2018 10:32:56'	46	'ACT:PROB'	35990476,19	582	40940000	1	0	0	87	0	0	1801111034
'11/01/2018 10:32:56'	47	'ACT:PROB'	35416666,67	723	40540000	1	0	0	89	0	0	1801111034
'11/01/2018 10:32:56'	48	'ACT:PROB'	34041428,57	725	43930000	1	0	7	90	0	0	1801111034
'11/01/2018 10:32:56'	49	'ACT:PROB'	35892857,14	625	42570000	1	0	6	92	0	0	1801111034
'11/01/2018 10:32:56'	50	'ACT:PROB'	14902857,14	580	13680000	1	0	7	94	0	0	1801111034
'11/01/2018 10:32:56'	51	'ACT:PROB'	30809047,62	707	42280000	1	0	4	96	0	0	1801111034
'11/01/2018 10:32:56'	52	'ACT:PROB'	36027142,86	591	42850000	1	0	4	98	0	0	1801111034
'11/01/2018 10:32:56'	53	'ACT:PROB'	32777619,05	676	42300000	1	0	5	100	0	0	1801111034
'11/01/2018 10:32:56'	54	'ACT:PROB'	38966190,48	580	43110000	1	0	7	102	0	0	1801111034
'11/01/2018 10:32:56'	55	'ACT:PROB'	36892380,95	603	40620000	1	0	8	104	0	0	1801111034
'11/01/2018 10:32:56'	56	'ACT:PROB'	33444285,71	621	44400000	1	0	8	106	0	0	1801111034
'11/01/2018 10:32:56'	57	'ACT:PROB'	36851428,57	721	40070000	1	0	7	108	0	0	1801111034
'11/01/2018 10:32:56'	58	'ACT:PROB'	34745238,1	573	38720000	1	0	7	112	0	1	1801111034
'11/01/2018 10:32:56'	59	'ACT:PROB'	37980000	600	40560000	1	0	7	116	0	1	1801111034
'11/01/2018 10:32:56'	60	'ACT:PROB'	37270476,19	630	41220000	1	0	7	119	0	1	1801111034
'11/01/2018 10:32:56'	61	'ACT:PROB'	34360476,19	716	41250000	1	0	7	121	0	1	1801111034
'11/01/2018 10:32:56'	62	'ACT:PROB'	36736190,48	613	41730000	1	0	7	122	0	0	1801111034
'11/01/2018 10:32:56'	63	'ACT:PROB'	37049523,81	595	40780000	1	0	0	123	0	0	1801111034
'11/01/2018 10:32:56'	64	'ACT:PROB'	37184761,91	717	42650000	1	0	6	124	0	0	1801111034
'11/01/2018 10:32:56'	65	'ACT:PROB'	35882380,95	650	41110000	1	0	9	126	0	0	1801111034
'11/01/2018 10:32:56'	66	'ACT:PROB'	37492380,95	586	42160000	1	0	7	128	0	0	1801111034
'11/01/2018 10:32:56'	67	'ACT:PROB'	35321904,76	715	41000000	1	0	5	130	0	0	1801111034
'11/01/2018 10:32:56'	68	'ACT:PROB'	34977142,86	667	39980000	1	0	9	132	0	0	1801111034
'11/01/2018 10:32:56'	69	'ACT:PROB'	30769523,81	681	38650000	1	0	5	134	0	0	1801111034
'11/01/2018 10:32:56'	70	'ACT:PROB'	30401428,57	695	35050000	1	0	10	136	0	0	1801111034
'11/01/2018 10:32:56'	71	'ACT:PROB'	30988571,43	679	39820000	1	0	7	138	0	0	1801111034
'11/01/2018 10:32:56'	72	'ACT:PROB'	32880000	702	37970000	1	0	8	140	0	0	1801111034
'11/01/2018 10:32:56'	73	'ACT:PROB'	35636190,48	597	39270000	1	0	4	142	0	0	1801111034
'11/01/2018 10:32:56'	74	'ACT:PROB'	36432857,14	688	38990000	1	0	0	144	0	0	1801111034
'11/01/2018 10:32:56'	75	'ACT:PROB'	34632857,14	657	40370000	1	0	7	146	0	0	1801111034
'11/01/2018 10:32:56'	76	'ACT:PROB'	36804761,91	622	39940000	1	0	10	148	0	0	1801111034
'11/01/2018 10:32:56'	77	'ACT:PROB'	33541904,76	698	39590000	1	0	4	150	0	0	1801111034
'11/01/2018 10:32:56'	78	'ACT:PROB'	35451904,76	575	39300000	1	0	8	152	0	0	1801111034
'11/01/2018 10:32:56'	79	'ACT:PROB'	210952,381	701	2750000	0	0	6	154	0	0	1801111034
'11/01/2018 10:32:56'	80	'ACT:PROB'	383809,524	670	1970000	0	0	7	161	0	1	1801111034
'11/01/2018 10:32:56'	81	'ACT:PROB'	348095,238	613	7210000	0	0	7	162	0	1	1801111034
'11/01/2018 10:32:56'	82	'ACT:PROB'	1381904,762	637	5480000	0	0	7	164	0	1	1801111034
'11/01/2018 10:32:56'	83	'ACT:PROB'	170952,381	653	3250000	0	0	7	168	0	1	1801111034
'11/01/2018 10:32:56'	84	'ACT:PROB'	569523,81	648	2220000	0	0	7	171	0	0	1801111034
'11/01/2018 10:32:56'	85	'ACT:PROB'	35640476,19	598	40210000	1	0	0	173	0	0	1801111034
'11/01/2018 10:32:56'	86	'ACT:PROB'	31406666,67	691	42120000	1	0	10	174	0	0	1801111034
