CLIENT	TRIALN	KEY	BASELINE	MAXLEUVEN	MAXV	REJECT	NON_RESPPONS	Stimulus	Total_Trial_Nr	practice	acq	DATE
'11/01/2018 11:38:16'	1	'ACT:PROB'	592857,143	725	1220000	0	0	7	1	1	0	1801111139
'11/01/2018 11:38:16'	2	'ACT:PROB'	567619,048	631	14480000	0	0	0	2	1	0	1801111139
'11/01/2018 11:38:16'	3	'ACT:PROB'	604285,714	617	13290000	0	0	0	3	1	0	1801111139
'11/01/2018 11:38:16'	4	'ACT:PROB'	342857,143	618	13200000	0	0	0	4	1	0	1801111139
'11/01/2018 11:38:16'	5	'ACT:PROB'	545714,286	656	7460000	0	0	7	5	1	0	1801111139
'11/01/2018 11:38:16'	6	'ACT:PROB'	309523,81	631	13890000	0	0	0	6	1	0	1801111139
'11/01/2018 11:38:16'	7	'ACT:PROB'	223809,524	619	15850000	0	0	7	7	1	0	1801111139
'11/01/2018 11:38:16'	8	'ACT:PROB'	210476,19	642	12720000	0	0	7	8	1	0	1801111139
'11/01/2018 11:38:16'	9	'ACT:PROB'	215238,095	626	6420000	0	0	7	9	1	0	1801111139
'11/01/2018 11:38:16'	10	'ACT:PROB'	409047,619	632	1610000	1	0	7	10	1	0	1801111139
'11/01/2018 11:38:16'	11	'ACT:PROB'	181904,762	676	1720000	0	0	7	12	0	1	1801111139
'11/01/2018 11:38:16'	12	'ACT:PROB'	334285,714	694	6600000	0	0	7	14	0	1	1801111139
'11/01/2018 11:38:16'	13	'ACT:PROB'	398095,238	702	12440000	0	0	7	16	0	1	1801111139
'11/01/2018 11:38:16'	14	'ACT:PROB'	318571,429	660	1980000	0	0	0	18	0	1	1801111139
'11/01/2018 11:38:16'	15	'ACT:PROB'	401428,571	671	6140000	0	0	7	20	0	1	1801111139
'11/01/2018 11:38:16'	16	'ACT:PROB'	170952,381	661	14690000	0	0	7	22	0	1	1801111139
'11/01/2018 11:38:16'	17	'ACT:PROB'	459047,619	646	8330000	0	0	7	24	0	1	1801111139
'11/01/2018 11:38:16'	18	'ACT:PROB'	317142,857	656	9580000	0	0	7	27	0	0	1801111139
'11/01/2018 11:38:16'	19	'ACT:PROB'	165714,286	676	12100000	0	0	7	29	0	0	1801111139
'11/01/2018 11:38:16'	20	'ACT:PROB'	161428,571	677	8480000	0	0	9	31	0	0	1801111139
'11/01/2018 11:38:16'	21	'ACT:PROB'	243809,524	666	13850000	0	0	10	33	0	0	1801111139
'11/01/2018 11:38:16'	22	'ACT:PROB'	160476,19	701	2370000	0	0	8	35	0	0	1801111139
'11/01/2018 11:38:16'	23	'ACT:PROB'	855238,095	670	4820000	0	0	6	37	0	0	1801111139
'11/01/2018 11:38:16'	24	'ACT:PROB'	153809,524	648	2170000	0	0	4	39	0	0	1801111139
'11/01/2018 11:38:16'	25	'ACT:PROB'	232857,143	665	13170000	0	0	7	41	0	0	1801111139
'11/01/2018 11:38:16'	26	'ACT:PROB'	294761,905	620	1800000	0	0	0	42	0	0	1801111139
'11/01/2018 11:38:16'	27	'ACT:PROB'	201904,762	628	11240000	0	0	9	43	0	0	1801111139
'11/01/2018 11:38:16'	28	'ACT:PROB'	206666,667	653	7590000	0	0	10	45	0	0	1801111139
'11/01/2018 11:38:16'	29	'ACT:PROB'	140952,381	720	1990000	0	0	5	47	0	0	1801111139
'11/01/2018 11:38:16'	30	'ACT:PROB'	502857,143	687	5050000	0	0	6	49	0	0	1801111139
'11/01/2018 11:38:16'	31	'ACT:PROB'	156666,667	719	950000	0	0	8	51	0	0	1801111139
'11/01/2018 11:38:16'	32	'ACT:PROB'	183333,333	654	1170000	0	0	5	53	0	0	1801111139
'11/01/2018 11:38:16'	33	'ACT:PROB'	154761,905	673	1420000	0	0	7	55	0	0	1801111139
'11/01/2018 11:38:16'	34	'ACT:PROB'	148095,238	669	1780000	0	0	0	57	0	0	1801111139
'11/01/2018 11:38:16'	35	'ACT:PROB'	134761,905	674	2900000	0	0	4	59	0	0	1801111139
'11/01/2018 11:38:16'	36	'ACT:PROB'	119523,81	676	4510000	0	0	7	64	0	1	1801111139
