CLIENT;TRIALN;KEY;BASELINE;MAXLEUVEN;MAXV;REJECT;NON_RESPPONS;Stimulus;Total_Trial_Nr;practice;acq;DATE
'18/06/2018 8:47:35';0001,000;'ACT:PROB';241428,571;0650,000;4800000,000;0;0;0001,000;0001,000;0001,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0002,000;'ACT:PROB';414761,905;0616,000;3900000,000;0;0;0010,000;0002,000;0001,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0003,000;'ACT:PROB';252857,143;0680,000;5280000,000;0;0;0001,000;0003,000;0001,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0004,000;'ACT:PROB';349523,810;0603,000;1630000,000;0;0;0000,000;0004,000;0001,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0005,000;'ACT:PROB';283809,524;0608,000;3590000,000;0;0;0000,000;0005,000;0001,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0006,000;'ACT:PROB';1479523,810;0601,000;4170000,000;1;0;0010,000;0006,000;0001,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0007,000;'ACT:PROB';266666,667;0594,000;1470000,000;0;0;0000,000;0007,000;0001,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0008,000;'ACT:PROB';301428,571;0672,000;1960000,000;0;0;0010,000;0008,000;0001,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0009,000;'ACT:PROB';593333,333;0618,000;3000000,000;0;0;0001,000;0009,000;0001,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0010,000;'ACT:PROB';266666,667;0610,000;2710000,000;0;0;0000,000;0010,000;0001,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0011,000;'ACT:PROB';330000,000;0661,000;5470000,000;0;0;0010,000;0012,000;0000,000;0001,000;1806180848,000
'18/06/2018 8:47:35';0012,000;'ACT:PROB';429047,619;0725,000;1810000,000;0;0;0000,000;0014,000;0000,000;0001,000;1806180848,000
'18/06/2018 8:47:35';0013,000;'ACT:PROB';351904,762;0715,000;4470000,000;0;0;0010,000;0016,000;0000,000;0001,000;1806180848,000
'18/06/2018 8:47:35';0014,000;'ACT:PROB';461904,762;0697,000;4110000,000;0;0;0010,000;0018,000;0000,000;0001,000;1806180848,000
'18/06/2018 8:47:35';0015,000;'ACT:PROB';431428,571;0705,000;3700000,000;0;0;0001,000;0020,000;0000,000;0001,000;1806180848,000
'18/06/2018 8:47:35';0016,000;'ACT:PROB';460000,000;0677,000;3960000,000;0;0;0001,000;0022,000;0000,000;0001,000;1806180848,000
'18/06/2018 8:47:35';0017,000;'ACT:PROB';645714,286;0657,000;8290000,000;0;0;0010,000;0024,000;0000,000;0001,000;1806180848,000
'18/06/2018 8:47:35';0018,000;'ACT:PROB';505714,286;0685,000;5390000,000;0;0;0001,000;0026,000;0000,000;0001,000;1806180848,000
'18/06/2018 8:47:35';0019,000;'ACT:PROB';514285,714;0672,000;2960000,000;0;0;0001,000;0028,000;0000,000;0001,000;1806180848,000
'18/06/2018 8:47:35';0020,000;'ACT:PROB';765714,286;0630,000;3100000,000;0;0;0001,000;0030,000;0000,000;0001,000;1806180848,000
'18/06/2018 8:47:35';0021,000;'ACT:PROB';973333,333;0704,000;5590000,000;1;0;0010,000;0032,000;0000,000;0001,000;1806180848,000
'18/06/2018 8:47:35';0022,000;'ACT:PROB';651904,762;0717,000;4970000,000;0;0;0005,000;0037,000;0000,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0023,000;'ACT:PROB';548095,238;0641,000;3850000,000;0;0;0009,000;0039,000;0000,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0024,000;'ACT:PROB';685714,286;0653,000;6190000,000;0;0;0006,000;0041,000;0000,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0025,000;'ACT:PROB';677142,857;0673,000;5390000,000;0;0;0007,000;0043,000;0000,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0026,000;'ACT:PROB';448095,238;0689,000;1600000,000;0;0;0001,000;0045,000;0000,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0027,000;'ACT:PROB';606666,667;0667,000;3480000,000;0;0;0004,000;0047,000;0000,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0028,000;'ACT:PROB';660476,190;0651,000;3290000,000;0;0;0001,000;0049,000;0000,000;0000,000;1806180848,000
'18/06/2018 8:47:35';0029,000;'ACT:PROB';630952,381;0707,000;2680000,000;0;0;0003,000;0051,000;0000,000;0000,000;1806180848,000
