CLIENT	TRIALN	KEY	BASELINE	MAXLEUVEN	MAXV	REJECT	NON_RESPPONS	Stimulus	Total_Trial_Nr	practice	acq	DATE
'11/01/2018 10:07:37'	1	'ACT:PROB'	260000	725	1340000	0	0	7	1	1	0	1801111008
'11/01/2018 10:07:37'	2	'ACT:PROB'	339523,81	610	2610000	0	0	7	2	1	0	1801111008
'11/01/2018 10:07:37'	3	'ACT:PROB'	203809,524	628	2710000	0	0	0	3	1	0	1801111008
'11/01/2018 10:07:37'	4	'ACT:PROB'	269047,619	609	3310000	0	0	0	4	1	0	1801111008
'11/01/2018 10:07:37'	5	'ACT:PROB'	190000	599	2830000	0	0	7	5	1	0	1801111008
'11/01/2018 10:07:37'	6	'ACT:PROB'	240476,19	610	3090000	0	0	7	6	1	0	1801111008
'11/01/2018 10:07:37'	7	'ACT:PROB'	250476,19	606	2190000	0	0	0	7	1	0	1801111008
'11/01/2018 10:07:37'	8	'ACT:PROB'	228571,429	675	2950000	0	0	0	8	1	0	1801111008
'11/01/2018 10:07:37'	9	'ACT:PROB'	180000	620	3900000	0	0	7	9	1	0	1801111008
'11/01/2018 10:07:37'	10	'ACT:PROB'	175238,095	612	2670000	0	0	7	10	1	0	1801111008
'11/01/2018 10:07:37'	11	'ACT:PROB'	243809,524	660	2660000	0	0	7	12	0	1	1801111008
'11/01/2018 10:07:37'	12	'ACT:PROB'	278571,429	662	3280000	0	0	7	14	0	1	1801111008
'11/01/2018 10:07:37'	13	'ACT:PROB'	141428,571	659	3230000	0	0	7	16	0	1	1801111008
'11/01/2018 10:07:37'	14	'ACT:PROB'	230000	648	2040000	0	0	7	18	0	1	1801111008
'11/01/2018 10:07:37'	15	'ACT:PROB'	302380,952	694	2840000	0	0	7	20	0	1	1801111008
'11/01/2018 10:07:37'	16	'ACT:PROB'	162380,952	648	2410000	0	0	0	22	0	1	1801111008
'11/01/2018 10:07:37'	17	'ACT:PROB'	2649047,619	692	2650000	1	0	7	24	0	1	1801111008
'11/01/2018 10:07:37'	18	'ACT:PROB'	1177142,857	705	2520000	1	0	10	27	0	0	1801111008
'11/01/2018 10:07:37'	19	'ACT:PROB'	281428,571	650	3710000	0	0	5	29	0	0	1801111008
'11/01/2018 10:07:37'	20	'ACT:PROB'	155714,286	681	5400000	0	0	7	31	0	0	1801111008
'11/01/2018 10:07:37'	21	'ACT:PROB'	126666,667	662	2420000	0	0	8	33	0	0	1801111008
'11/01/2018 10:07:37'	22	'ACT:PROB'	1190000	655	3040000	1	0	0	35	0	0	1801111008
'11/01/2018 10:07:37'	23	'ACT:PROB'	112380,952	659	3190000	0	0	7	36	0	0	1801111008
'11/01/2018 10:07:37'	24	'ACT:PROB'	152857,143	653	2900000	0	0	6	38	0	0	1801111008
'11/01/2018 10:07:37'	25	'ACT:PROB'	170476,19	651	3230000	0	0	7	40	0	0	1801111008
'11/01/2018 10:07:37'	26	'ACT:PROB'	158095,238	668	1560000	0	0	5	42	0	0	1801111008
'11/01/2018 10:07:37'	27	'ACT:PROB'	117619,048	670	2480000	0	0	4	44	0	0	1801111008
'11/01/2018 10:07:37'	28	'ACT:PROB'	110000	642	1530000	0	0	9	46	0	0	1801111008
'11/01/2018 10:07:37'	29	'ACT:PROB'	182857,143	661	2270000	0	0	7	48	0	0	1801111008
'11/01/2018 10:07:37'	30	'ACT:PROB'	138571,429	660	3980000	0	0	8	50	0	0	1801111008
'11/01/2018 10:07:37'	31	'ACT:PROB'	140000	658	3330000	0	0	0	52	0	0	1801111008
'11/01/2018 10:07:37'	32	'ACT:PROB'	117619,048	691	2720000	0	0	9	54	0	0	1801111008
'11/01/2018 10:07:37'	33	'ACT:PROB'	132857,143	706	1980000	0	0	6	56	0	0	1801111008
'11/01/2018 10:07:37'	34	'ACT:PROB'	121428,571	658	2810000	0	0	10	58	0	0	1801111008
'11/01/2018 10:07:37'	35	'ACT:PROB'	198095,238	646	3420000	0	0	4	60	0	0	1801111008
'11/01/2018 10:07:37'	36	'ACT:PROB'	134285,714	688	6310000	0	0	7	65	0	1	1801111008
