CLIENT;TRIALN;KEY;BASELINE;MAXLEUVEN;MAXV;REJECT;NON_RESPPONS;Stimulus;Total_Trial_Nr;practice;acq;DATE
'11/01/2018 10:57:57';0001,000;'ACT:PROB';1400000,000;0712,000;2200000,000;1;0;0007,000;0001,000;0001,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0002,000;'ACT:PROB';2073809,524;0619,000;10790000,000;1;0;0007,000;0002,000;0001,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0003,000;'ACT:PROB';2121904,762;0617,000;6580000,000;0;0;0000,000;0003,000;0001,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0004,000;'ACT:PROB';1916190,476;0609,000;7330000,000;0;0;0007,000;0004,000;0001,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0005,000;'ACT:PROB';1682380,952;0620,000;5500000,000;0;0;0000,000;0005,000;0001,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0006,000;'ACT:PROB';2082380,952;0626,000;5480000,000;0;0;0000,000;0006,000;0001,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0007,000;'ACT:PROB';1952380,952;0617,000;8910000,000;0;0;0007,000;0007,000;0001,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0008,000;'ACT:PROB';1988571,429;0623,000;8320000,000;0;0;0007,000;0008,000;0001,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0009,000;'ACT:PROB';1943333,333;0621,000;6890000,000;0;0;0000,000;0009,000;0001,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0010,000;'ACT:PROB';1968571,429;0608,000;8340000,000;0;0;0007,000;0010,000;0001,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0011,000;'ACT:PROB';1920952,381;0644,000;9030000,000;0;0;0007,000;0011,000;0000,000;0001,000;1801111058,000
'11/01/2018 10:57:57';0012,000;'ACT:PROB';1966666,667;0725,000;5420000,000;0;0;0007,000;0013,000;0000,000;0001,000;1801111058,000
'11/01/2018 10:57:57';0013,000;'ACT:PROB';1720952,381;0667,000;7300000,000;0;0;0007,000;0015,000;0000,000;0001,000;1801111058,000
'11/01/2018 10:57:57';0014,000;'ACT:PROB';1740476,190;0667,000;9420000,000;0;0;0007,000;0017,000;0000,000;0001,000;1801111058,000
'11/01/2018 10:57:57';0015,000;'ACT:PROB';1864761,905;0673,000;9330000,000;0;0;0007,000;0019,000;0000,000;0001,000;1801111058,000
'11/01/2018 10:57:57';0016,000;'ACT:PROB';1687142,857;0651,000;5950000,000;0;0;0000,000;0021,000;0000,000;0001,000;1801111058,000
'11/01/2018 10:57:57';0017,000;'ACT:PROB';2591904,762;0679,000;8390000,000;0;0;0007,000;0023,000;0000,000;0001,000;1801111058,000
'11/01/2018 10:57:57';0018,000;'ACT:PROB';1850952,381;0672,000;8200000,000;0;0;0004,000;0027,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0019,000;'ACT:PROB';1642380,952;0650,000;7450000,000;0;0;0000,000;0029,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0020,000;'ACT:PROB';1758571,429;0662,000;10400000,000;0;0;0007,000;0031,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0021,000;'ACT:PROB';1615714,286;0673,000;11740000,000;0;0;0006,000;0033,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0022,000;'ACT:PROB';1480476,190;0671,000;9240000,000;0;0;0006,000;0035,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0023,000;'ACT:PROB';1547619,048;0718,000;8140000,000;0;0;0010,000;0037,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0024,000;'ACT:PROB';1502857,143;0719,000;7070000,000;0;0;0009,000;0039,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0025,000;'ACT:PROB';1375714,286;0653,000;8870000,000;0;0;0010,000;0041,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0026,000;'ACT:PROB';1264761,905;0715,000;7210000,000;0;0;0007,000;0043,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0027,000;'ACT:PROB';1985714,286;0725,000;5730000,000;1;0;0005,000;0045,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0028,000;'ACT:PROB';1388095,238;0661,000;6460000,000;0;0;0005,000;0047,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0029,000;'ACT:PROB';1628571,429;0641,000;9750000,000;0;0;0008,000;0049,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0030,000;'ACT:PROB';1427619,048;0723,000;7060000,000;0;0;0009,000;0051,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0031,000;'ACT:PROB';1255238,095;0674,000;7610000,000;0;0;0008,000;0053,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0032,000;'ACT:PROB';1147142,857;0649,000;7020000,000;0;0;0007,000;0055,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0033,000;'ACT:PROB';1207142,857;0654,000;7210000,000;0;0;0007,000;0057,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0034,000;'ACT:PROB';1320476,190;0721,000;11520000,000;0;0;0004,000;0059,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0035,000;'ACT:PROB';1166666,667;0627,000;11140000,000;0;0;0000,000;0061,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0036,000;'ACT:PROB';1321904,762;0702,000;7530000,000;0;0;0007,000;0064,000;0000,000;0001,000;1801111058,000
'11/01/2018 10:57:57';0037,000;'ACT:PROB';1366666,667;0654,000;9090000,000;0;0;0007,000;0069,000;0000,000;0001,000;1801111058,000
'11/01/2018 10:57:57';0038,000;'ACT:PROB';974285,714;0657,000;6600000,000;0;0;0007,000;0071,000;0000,000;0001,000;1801111058,000
'11/01/2018 10:57:57';0039,000;'ACT:PROB';820000,000;0642,000;7580000,000;0;0;0007,000;0072,000;0000,000;0001,000;1801111058,000
'11/01/2018 10:57:57';0040,000;'ACT:PROB';2147619,048;0700,000;10180000,000;1;0;0010,000;0075,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0041,000;'ACT:PROB';696666,667;0725,000;7430000,000;0;0;0008,000;0077,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0042,000;'ACT:PROB';605238,095;0637,000;6950000,000;0;0;0007,000;0079,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0043,000;'ACT:PROB';590952,381;0725,000;7110000,000;0;0;0004,000;0081,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0044,000;'ACT:PROB';596190,476;0655,000;8370000,000;0;0;0006,000;0083,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0045,000;'ACT:PROB';632857,143;0720,000;7090000,000;0;0;0010,000;0085,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0046,000;'ACT:PROB';2601428,571;0679,000;7030000,000;1;0;0007,000;0087,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0047,000;'ACT:PROB';806666,667;0640,000;5260000,000;0;0;0009,000;0089,000;0000,000;0000,000;1801111058,000
'11/01/2018 10:57:57';0048,000;'ACT:PROB';722380,952;0677,000;8130000,000;0;0;0000,000;0091,000;0000,000;0000,000;1801111058,000
