CLIENT	TRIALN	KEY	BASELINE	MAXLEUVEN	MAXV	REJECT	NON_RESPPONS	Stimulus	Total_Trial_Nr	practice	acq	DATE
'11/01/2018 12:13:26'	1	'ACT:PROB'	250000	622	710000	0	0	7	1	1	0	1801111214
'11/01/2018 12:13:26'	2	'ACT:PROB'	153333,333	662	4000000	0	0	7	2	1	0	1801111214
'11/01/2018 12:13:26'	3	'ACT:PROB'	201428,571	612	4940000	0	0	7	3	1	0	1801111214
'11/01/2018 12:13:26'	4	'ACT:PROB'	190000	682	5550000	0	0	7	4	1	0	1801111214
'11/01/2018 12:13:26'	5	'ACT:PROB'	222380,952	615	3650000	0	0	7	5	1	0	1801111214
'11/01/2018 12:13:26'	6	'ACT:PROB'	242857,143	616	2280000	0	0	0	6	1	0	1801111214
'11/01/2018 12:13:26'	7	'ACT:PROB'	143809,524	633	3890000	0	0	7	7	1	0	1801111214
'11/01/2018 12:13:26'	8	'ACT:PROB'	203333,333	611	3280000	0	0	0	8	1	0	1801111214
'11/01/2018 12:13:26'	9	'ACT:PROB'	210952,381	615	2530000	0	0	0	9	1	0	1801111214
'11/01/2018 12:13:26'	10	'ACT:PROB'	168571,429	615	1190000	0	0	0	10	1	0	1801111214
'11/01/2018 12:13:26'	11	'ACT:PROB'	125714,286	642	12100000	0	0	7	12	0	1	1801111214
'11/01/2018 12:13:26'	12	'ACT:PROB'	717619,048	671	3820000	1	0	7	14	0	1	1801111214
'11/01/2018 12:13:26'	13	'ACT:PROB'	183333,333	673	5760000	0	0	7	16	0	1	1801111214
'11/01/2018 12:13:26'	14	'ACT:PROB'	130476,19	668	3880000	0	0	7	18	0	1	1801111214
'11/01/2018 12:13:26'	15	'ACT:PROB'	203809,524	622	2730000	0	0	0	19	0	1	1801111214
'11/01/2018 12:13:26'	16	'ACT:PROB'	1714285,714	701	4480000	1	0	7	21	0	1	1801111214
'11/01/2018 12:13:26'	17	'ACT:PROB'	240952,381	713	3230000	0	0	7	23	0	1	1801111214
'11/01/2018 12:13:26'	18	'ACT:PROB'	149047,619	636	4970000	0	0	7	27	0	0	1801111214
'11/01/2018 12:13:26'	19	'ACT:PROB'	147619,048	643	3560000	0	0	8	29	0	0	1801111214
'11/01/2018 12:13:26'	20	'ACT:PROB'	257142,857	637	2920000	0	0	7	31	0	0	1801111214
'11/01/2018 12:13:26'	21	'ACT:PROB'	143809,524	651	2360000	0	0	5	33	0	0	1801111214
'11/01/2018 12:13:26'	22	'ACT:PROB'	139047,619	649	6570000	0	0	7	35	0	0	1801111214
'11/01/2018 12:13:26'	23	'ACT:PROB'	151904,762	725	4270000	0	0	7	37	0	0	1801111214
'11/01/2018 12:13:26'	24	'ACT:PROB'	193809,524	680	3350000	0	0	0	39	0	0	1801111214
'11/01/2018 12:13:26'	25	'ACT:PROB'	105238,095	643	4930000	0	0	5	40	0	0	1801111214
'11/01/2018 12:13:26'	26	'ACT:PROB'	104761,905	684	4290000	0	0	4	42	0	0	1801111214
'11/01/2018 12:13:26'	27	'ACT:PROB'	121904,762	648	1750000	0	0	10	44	0	0	1801111214
'11/01/2018 12:13:26'	28	'ACT:PROB'	141428,571	642	2570000	0	0	0	46	0	0	1801111214
'11/01/2018 12:13:26'	29	'ACT:PROB'	138095,238	663	2170000	0	0	9	48	0	0	1801111214
'11/01/2018 12:13:26'	30	'ACT:PROB'	193809,524	662	6940000	0	0	8	50	0	0	1801111214
'11/01/2018 12:13:26'	31	'ACT:PROB'	132380,952	670	3850000	0	0	9	52	0	0	1801111214
'11/01/2018 12:13:26'	32	'ACT:PROB'	126666,667	713	2870000	0	0	10	54	0	0	1801111214
'11/01/2018 12:13:26'	33	'ACT:PROB'	770000	644	4020000	0	0	4	56	0	0	1801111214
'11/01/2018 12:13:26'	34	'ACT:PROB'	898095,238	638	3290000	1	0	6	58	0	0	1801111214
'11/01/2018 12:13:26'	35	'ACT:PROB'	163333,333	650	4970000	0	0	6	60	0	0	1801111214
'11/01/2018 12:13:26'	36	'ACT:PROB'	128571,429	692	2290000	0	0	7	65	0	1	1801111214
'11/01/2018 12:13:26'	37	'ACT:PROB'	156190,476	666	4160000	0	0	7	67	0	1	1801111214
'11/01/2018 12:13:26'	38	'ACT:PROB'	138095,238	689	4530000	0	0	7	71	0	1	1801111214
'11/01/2018 12:13:26'	39	'ACT:PROB'	183333,333	664	3510000	0	0	7	73	0	1	1801111214
'11/01/2018 12:13:26'	40	'ACT:PROB'	193809,524	692	4530000	0	0	7	75	0	0	1801111214
'11/01/2018 12:13:26'	41	'ACT:PROB'	139523,81	668	1700000	0	0	10	77	0	0	1801111214
'11/01/2018 12:13:26'	42	'ACT:PROB'	145238,095	666	5770000	0	0	5	79	0	0	1801111214
