CLIENT	TRIALN	KEY	BASELINE	MAXLEUVEN	MAXV	REJECT	NON_RESPPONS	Stimulus	Total_Trial_Nr	practice	acq	DATE
'11/01/2018 10:37:09'	1	'ACT:PROB'	250000	688	740000	0	0	0	1	1	0	1801111037
'11/01/2018 10:37:09'	2	'ACT:PROB'	1075714,286	630	5780000	0	0	0	2	1	0	1801111037
'11/01/2018 10:37:09'	3	'ACT:PROB'	188095,238	657	10680000	0	0	7	3	1	0	1801111037
'11/01/2018 10:37:09'	4	'ACT:PROB'	208571,429	625	13200000	0	0	7	4	1	0	1801111037
'11/01/2018 10:37:09'	5	'ACT:PROB'	308095,238	689	7880000	0	0	7	5	1	0	1801111037
'11/01/2018 10:37:09'	6	'ACT:PROB'	195238,095	627	3930000	0	0	7	6	1	0	1801111037
'11/01/2018 10:37:09'	7	'ACT:PROB'	167142,857	624	15300000	0	0	0	7	1	0	1801111037
'11/01/2018 10:37:09'	8	'ACT:PROB'	156190,476	630	6420000	0	0	7	8	1	0	1801111037
'11/01/2018 10:37:09'	9	'ACT:PROB'	163809,524	630	7800000	0	0	0	9	1	0	1801111037
'11/01/2018 10:37:09'	10	'ACT:PROB'	205714,286	634	7830000	0	0	7	10	1	0	1801111037
'11/01/2018 10:37:09'	11	'ACT:PROB'	164285,714	696	16970000	0	0	7	11	0	1	1801111037
'11/01/2018 10:37:09'	12	'ACT:PROB'	168571,429	699	17490000	0	0	7	13	0	1	1801111037
'11/01/2018 10:37:09'	13	'ACT:PROB'	214285,714	687	14640000	0	0	7	15	0	1	1801111037
'11/01/2018 10:37:09'	14	'ACT:PROB'	424285,714	679	12460000	0	0	7	17	0	1	1801111037
'11/01/2018 10:37:09'	15	'ACT:PROB'	705238,095	627	7550000	0	0	0	18	0	1	1801111037
'11/01/2018 10:37:09'	16	'ACT:PROB'	177619,048	725	6150000	0	0	7	20	0	1	1801111037
'11/01/2018 10:37:09'	17	'ACT:PROB'	150000	683	13560000	0	0	7	22	0	1	1801111037
'11/01/2018 10:37:09'	18	'ACT:PROB'	143333,333	677	3540000	0	0	0	27	0	0	1801111037
'11/01/2018 10:37:09'	19	'ACT:PROB'	168571,429	668	4290000	0	0	6	28	0	0	1801111037
'11/01/2018 10:37:09'	20	'ACT:PROB'	293809,524	656	8930000	0	0	9	30	0	0	1801111037
'11/01/2018 10:37:09'	21	'ACT:PROB'	179523,81	692	15380000	0	0	10	32	0	0	1801111037
'11/01/2018 10:37:09'	22	'ACT:PROB'	142380,952	719	9440000	0	0	8	34	0	0	1801111037
'11/01/2018 10:37:09'	23	'ACT:PROB'	146190,476	688	7950000	0	0	9	36	0	0	1801111037
'11/01/2018 10:37:09'	24	'ACT:PROB'	180476,19	674	7460000	0	0	7	38	0	0	1801111037
'11/01/2018 10:37:09'	25	'ACT:PROB'	148095,238	677	9430000	0	0	6	40	0	0	1801111037
'11/01/2018 10:37:09'	26	'ACT:PROB'	143333,333	654	7790000	0	0	8	42	0	0	1801111037
'11/01/2018 10:37:09'	27	'ACT:PROB'	278095,238	650	5430000	0	0	7	44	0	0	1801111037
'11/01/2018 10:37:09'	28	'ACT:PROB'	160000	690	13130000	0	0	10	46	0	0	1801111037
'11/01/2018 10:37:09'	29	'ACT:PROB'	124285,714	665	3600000	0	0	5	48	0	0	1801111037
'11/01/2018 10:37:09'	30	'ACT:PROB'	340000	655	3230000	1	0	0	50	0	0	1801111037
'11/01/2018 10:37:09'	31	'ACT:PROB'	138095,238	679	5840000	0	0	7	52	0	0	1801111037
'11/01/2018 10:37:09'	32	'ACT:PROB'	207619,048	652	9000000	0	0	4	54	0	0	1801111037
'11/01/2018 10:37:09'	33	'ACT:PROB'	202857,143	671	10220000	0	0	7	56	0	0	1801111037
'11/01/2018 10:37:09'	34	'ACT:PROB'	574285,714	647	5280000	1	0	5	58	0	0	1801111037
'11/01/2018 10:37:09'	35	'ACT:PROB'	198571,429	651	8120000	0	0	4	60	0	0	1801111037
'11/01/2018 10:37:09'	36	'ACT:PROB'	774285,714	692	7710000	1	0	7	65	0	1	1801111037
'11/01/2018 10:37:09'	37	'ACT:PROB'	246190,476	655	5330000	0	0	7	67	0	1	1801111037
'11/01/2018 10:37:09'	38	'ACT:PROB'	129523,81	620	10200000	0	0	7	68	0	1	1801111037
'11/01/2018 10:37:09'	39	'ACT:PROB'	416190,476	677	5380000	0	0	7	72	0	1	1801111037
'11/01/2018 10:37:09'	40	'ACT:PROB'	370952,381	676	8410000	0	0	5	74	0	0	1801111037
'11/01/2018 10:37:09'	41	'ACT:PROB'	193809,524	683	6560000	0	0	10	76	0	0	1801111037
'11/01/2018 10:37:09'	42	'ACT:PROB'	595238,095	687	5380000	1	0	7	78	0	0	1801111037
'11/01/2018 10:37:09'	43	'ACT:PROB'	966666,667	681	3910000	1	0	7	80	0	0	1801111037
'11/01/2018 10:37:09'	44	'ACT:PROB'	152857,143	686	12950000	0	0	8	82	0	0	1801111037
'11/01/2018 10:37:09'	45	'ACT:PROB'	201904,762	672	10060000	0	0	9	84	0	0	1801111037
'11/01/2018 10:37:09'	46	'ACT:PROB'	170952,381	677	6940000	0	0	6	86	0	0	1801111037
'11/01/2018 10:37:09'	47	'ACT:PROB'	173809,524	674	3830000	0	0	7	88	0	0	1801111037
'11/01/2018 10:37:09'	48	'ACT:PROB'	1750000	719	6210000	1	0	4	90	0	0	1801111037
'11/01/2018 10:37:09'	49	'ACT:PROB'	283333,333	686	8020000	0	0	6	92	0	0	1801111037
'11/01/2018 10:37:09'	50	'ACT:PROB'	212380,952	655	12510000	0	0	5	94	0	0	1801111037
'11/01/2018 10:37:09'	51	'ACT:PROB'	300952,381	725	1850000	1	0	10	96	0	0	1801111037
'11/01/2018 10:37:09'	52	'ACT:PROB'	215238,095	660	4040000	1	0	0	98	0	0	1801111037
'11/01/2018 10:37:09'	53	'ACT:PROB'	252857,143	675	2000000	1	0	9	100	0	0	1801111037
'11/01/2018 10:37:09'	54	'ACT:PROB'	183809,524	617	1860000	0	0	0	101	0	0	1801111037
'11/01/2018 10:37:09'	55	'ACT:PROB'	2423809,524	576	2820000	1	0	7	102	0	0	1801111037
'11/01/2018 10:37:09'	56	'ACT:PROB'	135238,095	657	1560000	0	0	8	104	0	0	1801111037
'11/01/2018 10:37:09'	57	'ACT:PROB'	334285,714	656	3700000	0	0	4	106	0	0	1801111037
'11/01/2018 10:37:09'	58	'ACT:PROB'	329523,81	674	4100000	0	0	7	113	0	1	1801111037
'11/01/2018 10:37:09'	59	'ACT:PROB'	746666,667	621	13140000	0	0	7	114	0	1	1801111037
'11/01/2018 10:37:09'	60	'ACT:PROB'	170952,381	676	7720000	0	0	7	118	0	1	1801111037
'11/01/2018 10:37:09'	61	'ACT:PROB'	151428,571	673	1240000	0	0	7	120	0	1	1801111037
'11/01/2018 10:37:09'	62	'ACT:PROB'	1442380,952	724	4670000	1	0	9	123	0	0	1801111037
'11/01/2018 10:37:09'	63	'ACT:PROB'	240952,381	725	2770000	0	0	5	125	0	0	1801111037
'11/01/2018 10:37:09'	64	'ACT:PROB'	755714,286	664	2830000	0	0	4	127	0	0	1801111037
'11/01/2018 10:37:09'	65	'ACT:PROB'	100000	722	1550000	0	0	10	129	0	0	1801111037
'11/01/2018 10:37:09'	66	'ACT:PROB'	303809,524	662	8300000	0	0	7	131	0	0	1801111037
'11/01/2018 10:37:09'	67	'ACT:PROB'	139047,619	724	13170000	0	0	8	133	0	0	1801111037
'11/01/2018 10:37:09'	68	'ACT:PROB'	400000	725	4260000	0	0	7	135	0	0	1801111037
'11/01/2018 10:37:09'	69	'ACT:PROB'	130000	673	7770000	0	0	8	137	0	0	1801111037
'11/01/2018 10:37:09'	70	'ACT:PROB'	405238,095	622	3780000	1	0	0	138	0	0	1801111037
'11/01/2018 10:37:09'	71	'ACT:PROB'	161904,762	675	5110000	0	0	5	140	0	0	1801111037
'11/01/2018 10:37:09'	72	'ACT:PROB'	278571,429	671	5760000	0	0	7	142	0	0	1801111037
'11/01/2018 10:37:09'	73	'ACT:PROB'	137619,048	652	2680000	0	0	10	144	0	0	1801111037
'11/01/2018 10:37:09'	74	'ACT:PROB'	163809,524	695	6570000	0	0	0	145	0	0	1801111037
'11/01/2018 10:37:09'	75	'ACT:PROB'	378571,429	642	7250000	0	0	6	146	0	0	1801111037
'11/01/2018 10:37:09'	76	'ACT:PROB'	153333,333	722	5780000	0	0	6	148	0	0	1801111037
