CLIENT;TRIALN;KEY;BASELINE;MAXLEUVEN;MAXV;REJECT;NON_RESPPONS;Stimulus;Total_Trial_Nr;practice;acq;DATE
'14/06/2018 15:37:53';0001,000;'ACT:PROB';296666,667;0724,000;3210000,000;0;0;0000,000;0001,000;0001,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0002,000;'ACT:PROB';270952,381;0618,000;7020000,000;0;0;0000,000;0002,000;0001,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0003,000;'ACT:PROB';383333,333;0643,000;3000000,000;0;0;0010,000;0003,000;0001,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0004,000;'ACT:PROB';290952,381;0672,000;4090000,000;0;0;0000,000;0004,000;0001,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0005,000;'ACT:PROB';280476,190;0672,000;5180000,000;0;0;0001,000;0005,000;0001,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0006,000;'ACT:PROB';229047,619;0650,000;4240000,000;0;0;0010,000;0006,000;0001,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0007,000;'ACT:PROB';237142,857;0647,000;5590000,000;0;0;0001,000;0007,000;0001,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0008,000;'ACT:PROB';212380,952;0643,000;5230000,000;0;0;0010,000;0008,000;0001,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0009,000;'ACT:PROB';151904,762;0624,000;3250000,000;0;0;0000,000;0009,000;0001,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0010,000;'ACT:PROB';180476,190;0651,000;3360000,000;0;0;0001,000;0010,000;0001,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0011,000;'ACT:PROB';390952,381;0639,000;4640000,000;0;0;0010,000;0011,000;0000,000;0001,000;1806141538,000
'14/06/2018 15:37:53';0012,000;'ACT:PROB';358571,429;0725,000;1200000,000;0;0;0001,000;0013,000;0000,000;0001,000;1806141538,000
'14/06/2018 15:37:53';0013,000;'ACT:PROB';162380,952;0698,000;6600000,000;0;0;0010,000;0015,000;0000,000;0001,000;1806141538,000
'14/06/2018 15:37:53';0014,000;'ACT:PROB';312380,952;0668,000;3730000,000;0;0;0010,000;0017,000;0000,000;0001,000;1806141538,000
'14/06/2018 15:37:53';0015,000;'ACT:PROB';393333,333;0666,000;3540000,000;0;0;0001,000;0019,000;0000,000;0001,000;1806141538,000
'14/06/2018 15:37:53';0016,000;'ACT:PROB';266666,667;0713,000;4460000,000;0;0;0010,000;0021,000;0000,000;0001,000;1806141538,000
'14/06/2018 15:37:53';0017,000;'ACT:PROB';241428,571;0677,000;6330000,000;0;0;0001,000;0023,000;0000,000;0001,000;1806141538,000
'14/06/2018 15:37:53';0018,000;'ACT:PROB';262380,952;0676,000;2250000,000;0;0;0001,000;0025,000;0000,000;0001,000;1806141538,000
'14/06/2018 15:37:53';0019,000;'ACT:PROB';146666,667;0725,000;1040000,000;0;0;0010,000;0027,000;0000,000;0001,000;1806141538,000
'14/06/2018 15:37:53';0020,000;'ACT:PROB';154761,905;0663,000;2900000,000;0;0;0000,000;0029,000;0000,000;0001,000;1806141538,000
'14/06/2018 15:37:53';0021,000;'ACT:PROB';200476,190;0647,000;3070000,000;0;0;0001,000;0031,000;0000,000;0001,000;1806141538,000
'14/06/2018 15:37:53';0022,000;'ACT:PROB';147619,048;0658,000;3370000,000;0;0;0009,000;0037,000;0000,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0023,000;'ACT:PROB';140476,190;0641,000;2860000,000;0;0;0006,000;0039,000;0000,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0024,000;'ACT:PROB';132380,952;0649,000;1450000,000;0;0;0008,000;0041,000;0000,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0025,000;'ACT:PROB';215714,286;0655,000;1640000,000;0;0;0005,000;0043,000;0000,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0026,000;'ACT:PROB';187142,857;0665,000;2640000,000;0;0;0004,000;0045,000;0000,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0027,000;'ACT:PROB';194285,714;0724,000;570000,000;0;0;0000,000;0047,000;0000,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0028,000;'ACT:PROB';171904,762;0680,000;2770000,000;0;0;0008,000;0049,000;0000,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0029,000;'ACT:PROB';126666,667;0670,000;2120000,000;0;0;0010,000;0051,000;0000,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0030,000;'ACT:PROB';122857,143;0642,000;1280000,000;0;0;0003,000;0053,000;0000,000;0000,000;1806141538,000
'14/06/2018 15:37:53';0031,000;'ACT:PROB';173333,333;0672,000;1610000,000;0;0;0001,000;0055,000;0000,000;0000,000;1806141538,000
