CLIENT;TRIALN;KEY;BASELINE;MAXLEUVEN;MAXV;REJECT;NON_RESPPONS;Stimulus;Total_Trial_Nr;practice;acq;DATE
'14/06/2018 15:01:57';0001,000;'ACT:PROB';341428,571;0725,000;7810000,000;0;0;0010,000;0001,000;0001,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0002,000;'ACT:PROB';256190,476;0684,000;910000,000;0;0;0000,000;0002,000;0001,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0003,000;'ACT:PROB';246190,476;0637,000;2770000,000;0;0;0010,000;0003,000;0001,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0004,000;'ACT:PROB';366190,476;0671,000;470000,000;0;1;0000,000;0004,000;0001,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0005,000;'ACT:PROB';266666,667;0617,000;1900000,000;0;0;0000,000;0005,000;0001,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0006,000;'ACT:PROB';291904,762;0619,000;2880000,000;0;0;0000,000;0006,000;0001,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0007,000;'ACT:PROB';297619,048;0627,000;2200000,000;0;0;0001,000;0007,000;0001,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0008,000;'ACT:PROB';1236666,667;0593,000;3930000,000;1;0;0001,000;0008,000;0001,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0009,000;'ACT:PROB';288095,238;0610,000;2690000,000;0;0;0001,000;0009,000;0001,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0010,000;'ACT:PROB';281428,571;0618,000;1250000,000;0;0;0010,000;0010,000;0001,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0011,000;'ACT:PROB';390952,381;0634,000;4600000,000;0;0;0001,000;0012,000;0000,000;0001,000;1806141502,000
'14/06/2018 15:01:57';0012,000;'ACT:PROB';344761,905;0669,000;2940000,000;1;0;0010,000;0014,000;0000,000;0001,000;1806141502,000
'14/06/2018 15:01:57';0013,000;'ACT:PROB';287619,048;0658,000;1060000,000;0;0;0001,000;0016,000;0000,000;0001,000;1806141502,000
'14/06/2018 15:01:57';0014,000;'ACT:PROB';417619,048;0695,000;4720000,000;0;0;0001,000;0018,000;0000,000;0001,000;1806141502,000
'14/06/2018 15:01:57';0015,000;'ACT:PROB';302857,143;0723,000;1990000,000;0;0;0001,000;0020,000;0000,000;0001,000;1806141502,000
'14/06/2018 15:01:57';0016,000;'ACT:PROB';354285,714;0664,000;860000,000;0;0;0000,000;0022,000;0000,000;0001,000;1806141502,000
'14/06/2018 15:01:57';0017,000;'ACT:PROB';493333,333;0661,000;2580000,000;0;0;0010,000;0024,000;0000,000;0001,000;1806141502,000
'14/06/2018 15:01:57';0018,000;'ACT:PROB';265238,095;0670,000;5000000,000;0;0;0010,000;0026,000;0000,000;0001,000;1806141502,000
'14/06/2018 15:01:57';0019,000;'ACT:PROB';138571,429;0660,000;2560000,000;0;0;0001,000;0028,000;0000,000;0001,000;1806141502,000
'14/06/2018 15:01:57';0020,000;'ACT:PROB';440000,000;0725,000;1400000,000;0;0;0010,000;0030,000;0000,000;0001,000;1806141502,000
'14/06/2018 15:01:57';0021,000;'ACT:PROB';307142,857;0654,000;1640000,000;0;0;0010,000;0032,000;0000,000;0001,000;1806141502,000
'14/06/2018 15:01:57';0022,000;'ACT:PROB';378095,238;0689,000;6340000,000;0;0;0003,000;0036,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0023,000;'ACT:PROB';314761,905;0652,000;3280000,000;0;0;0010,000;0038,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0024,000;'ACT:PROB';314285,714;0725,000;6710000,000;0;0;0005,000;0040,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0025,000;'ACT:PROB';377619,048;0660,000;3060000,000;0;0;0007,000;0042,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0026,000;'ACT:PROB';283333,333;0675,000;2910000,000;0;0;0010,000;0044,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0027,000;'ACT:PROB';282380,952;0721,000;2260000,000;0;0;0001,000;0046,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0028,000;'ACT:PROB';286190,476;0669,000;2940000,000;0;0;0004,000;0048,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0029,000;'ACT:PROB';344761,905;0655,000;2530000,000;0;0;0002,000;0050,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0030,000;'ACT:PROB';255238,095;0689,000;4170000,000;0;0;0009,000;0052,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0031,000;'ACT:PROB';278095,238;0724,000;2650000,000;0;0;0004,000;0054,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0032,000;'ACT:PROB';233333,333;0671,000;2250000,000;0;0;0008,000;0056,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0033,000;'ACT:PROB';573333,333;0691,000;3070000,000;1;0;0008,000;0058,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0034,000;'ACT:PROB';209523,810;0675,000;440000,000;0;0;0000,000;0060,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0035,000;'ACT:PROB';234285,714;0625,000;1930000,000;0;0;0003,000;0061,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0036,000;'ACT:PROB';187142,857;0712,000;4230000,000;0;0;0010,000;0063,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0037,000;'ACT:PROB';243333,333;0668,000;5720000,000;0;0;0001,000;0065,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0038,000;'ACT:PROB';232380,952;0683,000;4920000,000;0;0;0001,000;0067,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0039,000;'ACT:PROB';383809,524;0724,000;3460000,000;0;0;0005,000;0069,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0040,000;'ACT:PROB';177619,048;0677,000;370000,000;0;1;0000,000;0070,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0041,000;'ACT:PROB';189047,619;0659,000;200000,000;0;1;0010,000;0072,000;0000,000;0000,000;1806141502,000
'14/06/2018 15:01:57';0042,000;'ACT:PROB';214285,714;0703,000;1340000,000;0;0;0002,000;0074,000;0000,000;0000,000;1806141502,000
