CLIENT;TRIALN;KEY;BASELINE;MAXLEUVEN;MAXV;REJECT;NON_RESPPONS;Stimulus;Total_Trial_Nr;practice;acq;DATE
'11/01/2018 10:21:20';0001,000;'ACT:PROB';425238,095;0725,000;2260000,000;0;0;0007,000;0001,000;0001,000;0000,000;1801111021,000
'11/01/2018 10:21:20';0002,000;'ACT:PROB';152857,143;0681,000;11280000,000;0;0;0007,000;0002,000;0001,000;0000,000;1801111021,000
'11/01/2018 10:21:20';0003,000;'ACT:PROB';130476,190;0619,000;13820000,000;0;0;0007,000;0003,000;0001,000;0000,000;1801111021,000
'11/01/2018 10:21:20';0004,000;'ACT:PROB';772380,952;0619,000;7440000,000;0;0;0007,000;0004,000;0001,000;0000,000;1801111021,000
'11/01/2018 10:21:20';0005,000;'ACT:PROB';130000,000;0680,000;11380000,000;0;0;0000,000;0005,000;0001,000;0000,000;1801111021,000
'11/01/2018 10:21:20';0006,000;'ACT:PROB';121428,571;0612,000;10820000,000;0;0;0000,000;0006,000;0001,000;0000,000;1801111021,000
'11/01/2018 10:21:20';0007,000;'ACT:PROB';203333,333;0614,000;14380000,000;0;0;0007,000;0007,000;0001,000;0000,000;1801111021,000
'11/01/2018 10:21:20';0008,000;'ACT:PROB';148571,429;0620,000;6100000,000;0;0;0000,000;0008,000;0001,000;0000,000;1801111021,000
'11/01/2018 10:21:20';0009,000;'ACT:PROB';160000,000;0625,000;9750000,000;0;0;0007,000;0009,000;0001,000;0000,000;1801111021,000
'11/01/2018 10:21:20';0010,000;'ACT:PROB';257619,048;0619,000;12320000,000;0;0;0000,000;0010,000;0001,000;0000,000;1801111021,000
'11/01/2018 10:21:20';0011,000;'ACT:PROB';166666,667;0674,000;7590000,000;0;0;0007,000;0012,000;0000,000;0001,000;1801111021,000
'11/01/2018 10:21:20';0012,000;'ACT:PROB';195238,095;0692,000;11040000,000;0;0;0007,000;0014,000;0000,000;0001,000;1801111021,000
'11/01/2018 10:21:20';0013,000;'ACT:PROB';139523,810;0663,000;11040000,000;0;0;0007,000;0016,000;0000,000;0001,000;1801111021,000
'11/01/2018 10:21:20';0014,000;'ACT:PROB';308095,238;0722,000;10040000,000;0;0;0007,000;0018,000;0000,000;0001,000;1801111021,000
'11/01/2018 10:21:20';0015,000;'ACT:PROB';531428,571;0722,000;8790000,000;0;0;0000,000;0020,000;0000,000;0001,000;1801111021,000
'11/01/2018 10:21:20';0016,000;'ACT:PROB';133809,524;0662,000;11740000,000;0;0;0007,000;0022,000;0000,000;0001,000;1801111021,000
