CLIENT;TRIALN;KEY;BASELINE;MAXLEUVEN;MAXV;REJECT;NON_RESPPONS;Stimulus;Total_Trial_Nr;practice;acq;DATE
'11/01/2018 11:57:11';0001,000;'ACT:PROB';2273333,333;0625,000;2540000,000;1;0;0000,000;0001,000;0001,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0002,000;'ACT:PROB';162857,143;0631,000;14350000,000;0;0;0007,000;0002,000;0001,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0003,000;'ACT:PROB';173333,333;0629,000;15600000,000;0;0;0007,000;0003,000;0001,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0004,000;'ACT:PROB';218095,238;0623,000;15950000,000;0;0;0000,000;0004,000;0001,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0005,000;'ACT:PROB';176190,476;0628,000;9070000,000;0;0;0007,000;0005,000;0001,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0006,000;'ACT:PROB';157142,857;0629,000;9870000,000;0;0;0007,000;0006,000;0001,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0007,000;'ACT:PROB';272857,143;0626,000;5860000,000;0;0;0000,000;0007,000;0001,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0008,000;'ACT:PROB';261904,762;0633,000;12890000,000;0;0;0000,000;0008,000;0001,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0009,000;'ACT:PROB';248571,429;0623,000;14440000,000;0;0;0007,000;0009,000;0001,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0010,000;'ACT:PROB';230476,190;0614,000;9460000,000;0;0;0007,000;0010,000;0001,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0011,000;'ACT:PROB';165714,286;0662,000;11900000,000;0;0;0007,000;0011,000;0000,000;0001,000;1801111157,000
'11/01/2018 11:57:11';0012,000;'ACT:PROB';1254761,905;0657,000;8730000,000;1;0;0000,000;0013,000;0000,000;0001,000;1801111157,000
'11/01/2018 11:57:11';0013,000;'ACT:PROB';299047,619;0621,000;11900000,000;0;0;0007,000;0014,000;0000,000;0001,000;1801111157,000
'11/01/2018 11:57:11';0014,000;'ACT:PROB';411904,762;0658,000;9800000,000;0;0;0007,000;0016,000;0000,000;0001,000;1801111157,000
'11/01/2018 11:57:11';0015,000;'ACT:PROB';375238,095;0681,000;11350000,000;0;0;0007,000;0018,000;0000,000;0001,000;1801111157,000
'11/01/2018 11:57:11';0016,000;'ACT:PROB';874761,905;0677,000;8090000,000;0;0;0007,000;0020,000;0000,000;0001,000;1801111157,000
'11/01/2018 11:57:11';0017,000;'ACT:PROB';585714,286;0657,000;10930000,000;0;0;0007,000;0022,000;0000,000;0001,000;1801111157,000
'11/01/2018 11:57:11';0018,000;'ACT:PROB';286190,476;0681,000;10840000,000;0;0;0006,000;0026,000;0000,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0019,000;'ACT:PROB';275714,286;0653,000;12600000,000;0;0;0009,000;0028,000;0000,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0020,000;'ACT:PROB';249523,810;0623,000;13190000,000;0;0;0000,000;0029,000;0000,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0021,000;'ACT:PROB';293333,333;0647,000;15760000,000;0;0;0005,000;0030,000;0000,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0022,000;'ACT:PROB';1240952,381;0708,000;8970000,000;0;0;0010,000;0032,000;0000,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0023,000;'ACT:PROB';509523,810;0671,000;10300000,000;0;0;0006,000;0034,000;0000,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0024,000;'ACT:PROB';897142,857;0682,000;3500000,000;0;0;0008,000;0036,000;0000,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0025,000;'ACT:PROB';157619,048;0626,000;18030000,000;0;0;0000,000;0037,000;0000,000;0000,000;1801111157,000
'11/01/2018 11:57:11';0026,000;'ACT:PROB';521428,571;0682,000;9280000,000;0;0;0004,000;0039,000;0000,000;0000,000;1801111157,000
