CLIENT	TRIALN	KEY	BASELINE	MAXLEUVEN	MAXV	REJECT	NON_RESPPONS	Stimulus	Total_Trial_Nr	practice	acq	DATE
'11/01/2018 10:43:32'	1	'ACT:PROB'	567619,048	683	5620000	1	0	0	1	1	0	1801111044
'11/01/2018 10:43:32'	2	'ACT:PROB'	396666,667	609	8600000	0	0	7	2	1	0	1801111044
'11/01/2018 10:43:32'	3	'ACT:PROB'	763333,333	671	7050000	0	0	7	3	1	0	1801111044
'11/01/2018 10:43:32'	4	'ACT:PROB'	425238,095	608	8850000	0	0	0	4	1	0	1801111044
'11/01/2018 10:43:32'	5	'ACT:PROB'	1461904,762	656	4300000	1	0	7	5	1	0	1801111044
'11/01/2018 10:43:32'	6	'ACT:PROB'	786190,476	618	7180000	0	0	7	6	1	0	1801111044
'11/01/2018 10:43:32'	7	'ACT:PROB'	1015714,286	614	7010000	0	0	0	7	1	0	1801111044
'11/01/2018 10:43:32'	8	'ACT:PROB'	522380,952	631	8900000	0	0	7	8	1	0	1801111044
'11/01/2018 10:43:32'	9	'ACT:PROB'	573333,333	612	5420000	0	0	7	9	1	0	1801111044
'11/01/2018 10:43:32'	10	'ACT:PROB'	420000	613	2490000	0	0	0	10	1	0	1801111044
'11/01/2018 10:43:32'	11	'ACT:PROB'	254761,905	664	7480000	0	0	7	12	0	1	1801111044
'11/01/2018 10:43:32'	12	'ACT:PROB'	943809,524	724	7340000	0	0	7	14	0	1	1801111044
'11/01/2018 10:43:32'	13	'ACT:PROB'	298095,238	645	5210000	0	0	7	16	0	1	1801111044
'11/01/2018 10:43:32'	14	'ACT:PROB'	1538571,429	636	9960000	1	0	7	18	0	1	1801111044
'11/01/2018 10:43:32'	15	'ACT:PROB'	511428,571	634	6010000	0	0	0	20	0	1	1801111044
'11/01/2018 10:43:32'	16	'ACT:PROB'	152380,952	725	2940000	0	0	7	22	0	1	1801111044
'11/01/2018 10:43:32'	17	'ACT:PROB'	364761,905	637	5950000	0	0	7	24	0	1	1801111044
'11/01/2018 10:43:32'	18	'ACT:PROB'	142380,952	657	7260000	0	0	8	27	0	0	1801111044
'11/01/2018 10:43:32'	19	'ACT:PROB'	350952,381	696	4860000	0	0	7	29	0	0	1801111044
'11/01/2018 10:43:32'	20	'ACT:PROB'	290476,19	661	7750000	0	0	6	31	0	0	1801111044
'11/01/2018 10:43:32'	21	'ACT:PROB'	190952,381	657	8600000	0	0	5	33	0	0	1801111044
'11/01/2018 10:43:32'	22	'ACT:PROB'	1459047,619	719	4970000	1	0	7	35	0	0	1801111044
'11/01/2018 10:43:32'	23	'ACT:PROB'	279523,81	690	6370000	0	0	4	37	0	0	1801111044
'11/01/2018 10:43:32'	24	'ACT:PROB'	743333,333	688	7160000	1	0	10	39	0	0	1801111044
'11/01/2018 10:43:32'	25	'ACT:PROB'	711428,571	645	5630000	0	0	0	41	0	0	1801111044
'11/01/2018 10:43:32'	26	'ACT:PROB'	381428,571	681	7150000	0	0	9	43	0	0	1801111044
'11/01/2018 10:43:32'	27	'ACT:PROB'	1110000	656	6390000	1	0	8	45	0	0	1801111044
'11/01/2018 10:43:32'	28	'ACT:PROB'	265238,095	724	7800000	0	0	7	47	0	0	1801111044
'11/01/2018 10:43:32'	29	'ACT:PROB'	190476,19	661	4720000	0	0	6	49	0	0	1801111044
'11/01/2018 10:43:32'	30	'ACT:PROB'	283333,333	719	4790000	0	0	10	51	0	0	1801111044
'11/01/2018 10:43:32'	31	'ACT:PROB'	180476,19	711	3530000	0	0	9	53	0	0	1801111044
'11/01/2018 10:43:32'	32	'ACT:PROB'	101428,571	703	1770000	0	0	5	55	0	0	1801111044
'11/01/2018 10:43:32'	33	'ACT:PROB'	130952,381	725	6470000	0	0	7	57	0	0	1801111044
'11/01/2018 10:43:32'	34	'ACT:PROB'	155714,286	602	1870000	0	0	0	58	0	0	1801111044
'11/01/2018 10:43:32'	35	'ACT:PROB'	460952,381	652	6890000	0	0	4	60	0	0	1801111044
'11/01/2018 10:43:32'	36	'ACT:PROB'	100952,381	682	6360000	0	0	7	65	0	1	1801111044
'11/01/2018 10:43:32'	37	'ACT:PROB'	95238,095	710	5920000	0	0	7	70	0	1	1801111044
'11/01/2018 10:43:32'	38	'ACT:PROB'	949047,619	615	5380000	1	0	7	71	0	1	1801111044
'11/01/2018 10:43:32'	39	'ACT:PROB'	437142,857	612	6100000	0	0	7	72	0	1	1801111044
'11/01/2018 10:43:32'	40	'ACT:PROB'	251904,762	673	4200000	0	0	10	75	0	0	1801111044
'11/01/2018 10:43:32'	41	'ACT:PROB'	336666,667	675	1630000	0	0	0	77	0	0	1801111044
'11/01/2018 10:43:32'	42	'ACT:PROB'	300000	619	2280000	0	0	9	78	0	0	1801111044
'11/01/2018 10:43:32'	43	'ACT:PROB'	122857,143	667	2070000	0	0	8	80	0	0	1801111044
'11/01/2018 10:43:32'	44	'ACT:PROB'	208571,429	716	6830000	0	0	6	82	0	0	1801111044
'11/01/2018 10:43:32'	45	'ACT:PROB'	133809,524	670	4970000	0	0	7	84	0	0	1801111044
'11/01/2018 10:43:32'	46	'ACT:PROB'	1048571,429	656	5700000	1	0	4	86	0	0	1801111044
'11/01/2018 10:43:32'	47	'ACT:PROB'	150000	673	4730000	0	0	7	88	0	0	1801111044
'11/01/2018 10:43:32'	48	'ACT:PROB'	355238,095	645	4180000	0	0	7	90	0	0	1801111044
'11/01/2018 10:43:32'	49	'ACT:PROB'	96190,476	668	4390000	0	0	4	92	0	0	1801111044
'11/01/2018 10:43:32'	50	'ACT:PROB'	144761,905	664	4430000	0	0	5	94	0	0	1801111044
'11/01/2018 10:43:32'	51	'ACT:PROB'	440000	697	8590000	0	0	7	96	0	0	1801111044
'11/01/2018 10:43:32'	52	'ACT:PROB'	91428,571	638	8410000	0	0	6	98	0	0	1801111044
'11/01/2018 10:43:32'	53	'ACT:PROB'	154285,714	664	3320000	0	0	9	100	0	0	1801111044
'11/01/2018 10:43:32'	54	'ACT:PROB'	583333,333	662	3240000	1	0	5	102	0	0	1801111044
'11/01/2018 10:43:32'	55	'ACT:PROB'	1446666,667	665	1790000	1	0	10	104	0	0	1801111044
'11/01/2018 10:43:32'	56	'ACT:PROB'	104761,905	691	1650000	0	0	0	106	0	0	1801111044
'11/01/2018 10:43:32'	57	'ACT:PROB'	95238,095	616	4680000	0	0	8	107	0	0	1801111044
'11/01/2018 10:43:32'	58	'ACT:PROB'	92857,143	641	7090000	0	0	7	113	0	1	1801111044
'11/01/2018 10:43:32'	59	'ACT:PROB'	213809,524	669	6730000	0	0	7	117	0	1	1801111044
'11/01/2018 10:43:32'	60	'ACT:PROB'	333333,333	676	4360000	0	0	7	120	0	1	1801111044
