CLIENT	TRIALN	KEY	BASELINE	MAXLEUVEN	MAXV	REJECT	NON_RESPPONS	Stimulus	Total_Trial_Nr	practice	acq	DATE
'11/01/2018 11:43:07'	1	'ACT:PROB'	289047,619	713	12360000	0	0	7	1	1	0	1801111143
'11/01/2018 11:43:07'	2	'ACT:PROB'	279047,619	616	13550000	0	0	7	2	1	0	1801111143
'11/01/2018 11:43:07'	3	'ACT:PROB'	288095,238	617	14540000	0	0	0	3	1	0	1801111143
'11/01/2018 11:43:07'	4	'ACT:PROB'	307619,048	628	11390000	0	0	7	4	1	0	1801111143
'11/01/2018 11:43:07'	5	'ACT:PROB'	310952,381	651	10480000	0	0	7	5	1	0	1801111143
'11/01/2018 11:43:07'	6	'ACT:PROB'	335714,286	609	13610000	0	0	7	6	1	0	1801111143
'11/01/2018 11:43:07'	7	'ACT:PROB'	347619,048	625	10050000	0	0	0	7	1	0	1801111143
'11/01/2018 11:43:07'	8	'ACT:PROB'	361904,762	616	11760000	0	0	0	8	1	0	1801111143
'11/01/2018 11:43:07'	9	'ACT:PROB'	352380,952	623	13120000	0	0	7	9	1	0	1801111143
'11/01/2018 11:43:07'	10	'ACT:PROB'	540000	611	11970000	0	0	0	10	1	0	1801111143
'11/01/2018 11:43:07'	11	'ACT:PROB'	467619,048	699	10420000	0	0	7	11	0	1	1801111143
'11/01/2018 11:43:07'	12	'ACT:PROB'	452380,952	659	6030000	0	0	0	13	0	1	1801111143
'11/01/2018 11:43:07'	13	'ACT:PROB'	407619,048	606	10730000	0	0	7	14	0	1	1801111143
'11/01/2018 11:43:07'	14	'ACT:PROB'	529047,619	660	12190000	0	0	7	16	0	1	1801111143
'11/01/2018 11:43:07'	15	'ACT:PROB'	550952,381	651	10730000	0	0	7	18	0	1	1801111143
'11/01/2018 11:43:07'	16	'ACT:PROB'	671428,571	711	10980000	0	0	7	20	0	1	1801111143
'11/01/2018 11:43:07'	17	'ACT:PROB'	2069047,619	655	12340000	0	0	7	22	0	1	1801111143
'11/01/2018 11:43:07'	18	'ACT:PROB'	638571,429	676	11040000	0	0	6	27	0	0	1801111143
'11/01/2018 11:43:07'	19	'ACT:PROB'	563333,333	672	10260000	0	0	10	29	0	0	1801111143
'11/01/2018 11:43:07'	20	'ACT:PROB'	535714,286	674	16800000	0	0	6	31	0	0	1801111143
'11/01/2018 11:43:07'	21	'ACT:PROB'	514285,714	692	10990000	0	0	9	33	0	0	1801111143
'11/01/2018 11:43:07'	22	'ACT:PROB'	531904,762	665	12460000	0	0	7	35	0	0	1801111143
'11/01/2018 11:43:07'	23	'ACT:PROB'	458571,429	615	9970000	0	0	0	36	0	0	1801111143
'11/01/2018 11:43:07'	24	'ACT:PROB'	460476,19	622	11470000	0	0	9	37	0	0	1801111143
'11/01/2018 11:43:07'	25	'ACT:PROB'	588571,429	660	11000000	0	0	7	39	0	0	1801111143
'11/01/2018 11:43:07'	26	'ACT:PROB'	408095,238	676	10930000	0	0	8	41	0	0	1801111143
'11/01/2018 11:43:07'	27	'ACT:PROB'	467619,048	656	12310000	0	0	5	43	0	0	1801111143
'11/01/2018 11:43:07'	28	'ACT:PROB'	356190,476	649	12550000	0	0	5	45	0	0	1801111143
'11/01/2018 11:43:07'	29	'ACT:PROB'	348095,238	665	9720000	0	0	8	47	0	0	1801111143
'11/01/2018 11:43:07'	30	'ACT:PROB'	397619,048	683	10510000	0	0	10	49	0	0	1801111143
'11/01/2018 11:43:07'	31	'ACT:PROB'	354285,714	651	14260000	0	0	4	51	0	0	1801111143
'11/01/2018 11:43:07'	32	'ACT:PROB'	293809,524	678	10270000	0	0	7	53	0	0	1801111143
'11/01/2018 11:43:07'	33	'ACT:PROB'	293809,524	652	9810000	0	0	0	55	0	0	1801111143
'11/01/2018 11:43:07'	34	'ACT:PROB'	272857,143	607	12180000	0	0	7	56	0	0	1801111143
'11/01/2018 11:43:07'	35	'ACT:PROB'	279047,619	724	2420000	0	0	4	58	0	0	1801111143
'11/01/2018 11:43:07'	36	'ACT:PROB'	194285,714	677	13950000	0	0	7	65	0	1	1801111143
'11/01/2018 11:43:07'	37	'ACT:PROB'	203333,333	683	10660000	0	0	7	67	0	1	1801111143
'11/01/2018 11:43:07'	38	'ACT:PROB'	264761,905	613	12760000	0	0	7	68	0	1	1801111143
'11/01/2018 11:43:07'	39	'ACT:PROB'	183333,333	707	13060000	0	0	7	71	0	1	1801111143
'11/01/2018 11:43:07'	40	'ACT:PROB'	247619,048	667	10370000	0	0	9	75	0	0	1801111143
'11/01/2018 11:43:07'	41	'ACT:PROB'	3305714,286	696	10850000	0	0	8	77	0	0	1801111143
