CLIENT	TRIALN	KEY	BASELINE	MAXLEUVEN	MAXV	REJECT	NON_RESPPONS	Stimulus	Total_Trial_Nr	practice	acq	DATE
'11/01/2018 12:02:07'	1	'ACT:PROB'	919047,619	632	1140000	1	0	7	1	1	0	1801111202
'11/01/2018 12:02:07'	2	'ACT:PROB'	188571,429	668	2150000	0	0	0	2	1	0	1801111202
'11/01/2018 12:02:07'	3	'ACT:PROB'	294285,714	605	2450000	1	0	0	3	1	0	1801111202
'11/01/2018 12:02:07'	4	'ACT:PROB'	1886666,667	622	2050000	1	0	7	4	1	0	1801111202
'11/01/2018 12:02:07'	5	'ACT:PROB'	188571,429	626	2990000	0	0	7	5	1	0	1801111202
'11/01/2018 12:02:07'	6	'ACT:PROB'	217142,857	621	2910000	0	0	7	6	1	0	1801111202
'11/01/2018 12:02:07'	7	'ACT:PROB'	154285,714	618	2580000	0	0	7	7	1	0	1801111202
'11/01/2018 12:02:07'	8	'ACT:PROB'	235714,286	646	2480000	0	0	0	8	1	0	1801111202
'11/01/2018 12:02:07'	9	'ACT:PROB'	219047,619	624	3330000	0	0	7	9	1	0	1801111202
'11/01/2018 12:02:07'	10	'ACT:PROB'	193809,524	617	1700000	0	0	0	10	1	0	1801111202
'11/01/2018 12:02:07'	11	'ACT:PROB'	238571,429	658	3490000	0	0	7	11	0	1	1801111202
'11/01/2018 12:02:07'	12	'ACT:PROB'	176666,667	651	3310000	0	0	7	13	0	1	1801111202
'11/01/2018 12:02:07'	13	'ACT:PROB'	171428,571	648	1780000	0	0	7	15	0	1	1801111202
'11/01/2018 12:02:07'	14	'ACT:PROB'	282380,952	674	2260000	0	0	7	17	0	1	1801111202
'11/01/2018 12:02:07'	15	'ACT:PROB'	205714,286	652	3780000	0	0	7	19	0	1	1801111202
'11/01/2018 12:02:07'	16	'ACT:PROB'	204761,905	669	2120000	0	0	7	21	0	1	1801111202
'11/01/2018 12:02:07'	17	'ACT:PROB'	230952,381	616	3050000	0	0	0	22	0	1	1801111202
'11/01/2018 12:02:07'	18	'ACT:PROB'	274761,905	669	3490000	0	0	5	27	0	0	1801111202
'11/01/2018 12:02:07'	19	'ACT:PROB'	292380,952	627	4300000	0	0	0	29	0	0	1801111202
'11/01/2018 12:02:07'	20	'ACT:PROB'	168095,238	613	1760000	0	0	6	30	0	0	1801111202
'11/01/2018 12:02:07'	21	'ACT:PROB'	270000	668	5280000	0	0	6	32	0	0	1801111202
'11/01/2018 12:02:07'	22	'ACT:PROB'	238095,238	643	1440000	0	0	0	34	0	0	1801111202
'11/01/2018 12:02:07'	23	'ACT:PROB'	240952,381	632	1270000	0	0	10	36	0	0	1801111202
'11/01/2018 12:02:07'	24	'ACT:PROB'	178571,429	643	2990000	0	0	9	38	0	0	1801111202
'11/01/2018 12:02:07'	25	'ACT:PROB'	267619,048	598	330000	0	0	4	40	0	0	1801111202
'11/01/2018 12:02:07'	26	'ACT:PROB'	779523,81	671	1820000	1	0	8	42	0	0	1801111202
'11/01/2018 12:02:07'	27	'ACT:PROB'	206666,667	671	2960000	0	0	5	44	0	0	1801111202
'11/01/2018 12:02:07'	28	'ACT:PROB'	178095,238	658	2160000	0	0	7	46	0	0	1801111202
'11/01/2018 12:02:07'	29	'ACT:PROB'	271428,571	635	1580000	0	0	9	48	0	0	1801111202
'11/01/2018 12:02:07'	30	'ACT:PROB'	181904,762	654	2770000	0	0	4	50	0	0	1801111202
'11/01/2018 12:02:07'	31	'ACT:PROB'	261904,762	672	3220000	0	0	8	52	0	0	1801111202
'11/01/2018 12:02:07'	32	'ACT:PROB'	164761,905	685	3230000	0	0	7	54	0	0	1801111202
'11/01/2018 12:02:07'	33	'ACT:PROB'	213333,333	661	1490000	0	0	10	56	0	0	1801111202
