CLIENT;TRIALN;KEY;BASELINE;MAXLEUVEN;MAXV;REJECT;NON_RESPPONS;Stimulus;Total_Trial_Nr;practice;acq;DATE
'11/01/2018 10:48:07';0001,000;'ACT:PROB';269047,619;0690,000;1940000,000;0;0;0000,000;0001,000;0001,000;0000,000;1801111048,000
'11/01/2018 10:48:07';0002,000;'ACT:PROB';449523,810;0669,000;880000,000;1;0;0007,000;0002,000;0001,000;0000,000;1801111048,000
'11/01/2018 10:48:07';0003,000;'ACT:PROB';193809,524;0624,000;1020000,000;0;0;0007,000;0003,000;0001,000;0000,000;1801111048,000
'11/01/2018 10:48:07';0004,000;'ACT:PROB';360476,190;0603,000;1550000,000;0;0;0007,000;0004,000;0001,000;0000,000;1801111048,000
'11/01/2018 10:48:07';0005,000;'ACT:PROB';304285,714;0604,000;2130000,000;0;0;0007,000;0005,000;0001,000;0000,000;1801111048,000
'11/01/2018 10:48:07';0006,000;'ACT:PROB';296190,476;0631,000;2450000,000;0;0;0007,000;0006,000;0001,000;0000,000;1801111048,000
'11/01/2018 10:48:07';0007,000;'ACT:PROB';455238,095;0604,000;880000,000;1;0;0000,000;0007,000;0001,000;0000,000;1801111048,000
'11/01/2018 10:48:07';0008,000;'ACT:PROB';438571,429;0610,000;1180000,000;0;0;0000,000;0008,000;0001,000;0000,000;1801111048,000
'11/01/2018 10:48:07';0009,000;'ACT:PROB';285238,095;0602,000;720000,000;1;0;0000,000;0009,000;0001,000;0000,000;1801111048,000
'11/01/2018 10:48:07';0010,000;'ACT:PROB';180000,000;0680,000;1940000,000;0;0;0007,000;0010,000;0001,000;0000,000;1801111048,000
'11/01/2018 10:48:07';0011,000;'ACT:PROB';327619,048;0655,000;1770000,000;0;0;0007,000;0012,000;0000,000;0001,000;1801111048,000
'11/01/2018 10:48:07';0012,000;'ACT:PROB';312380,952;0663,000;1940000,000;0;0;0007,000;0014,000;0000,000;0001,000;1801111048,000
'11/01/2018 10:48:07';0013,000;'ACT:PROB';284285,714;0652,000;1730000,000;1;0;0007,000;0016,000;0000,000;0001,000;1801111048,000
'11/01/2018 10:48:07';0014,000;'ACT:PROB';542857,143;0596,000;770000,000;1;0;0000,000;0017,000;0000,000;0001,000;1801111048,000
'11/01/2018 10:48:07';0015,000;'ACT:PROB';210476,190;0647,000;1040000,000;0;0;0007,000;0019,000;0000,000;0001,000;1801111048,000
'11/01/2018 10:48:07';0016,000;'ACT:PROB';385238,095;0628,000;1420000,000;1;0;0007,000;0021,000;0000,000;0001,000;1801111048,000
'11/01/2018 10:48:07';0017,000;'ACT:PROB';169047,619;0724,000;890000,000;0;0;0007,000;0023,000;0000,000;0001,000;1801111048,000
