CLIENT;TRIALN;KEY;BASELINE;MAXLEUVEN;MAXV;REJECT;NON_RESPPONS;Stimulus;Total_Trial_Nr;practice;acq;DATE
'14/06/2018 15:13:37';0001,000;'ACT:PROB';430952,381;0650,000;980000,000;0;1;0000,000;0001,000;0001,000;0000,000;1806141514,000
'14/06/2018 15:13:37';0002,000;'ACT:PROB';340000,000;0613,000;1890000,000;0;0;0000,000;0002,000;0001,000;0000,000;1806141514,000
'14/06/2018 15:13:37';0003,000;'ACT:PROB';530952,381;0617,000;1210000,000;1;0;0000,000;0003,000;0001,000;0000,000;1806141514,000
'14/06/2018 15:13:37';0004,000;'ACT:PROB';416666,667;0622,000;770000,000;1;0;0010,000;0004,000;0001,000;0000,000;1806141514,000
'14/06/2018 15:13:37';0005,000;'ACT:PROB';460000,000;0716,000;1720000,000;1;0;0001,000;0005,000;0001,000;0000,000;1806141514,000
'14/06/2018 15:13:37';0006,000;'ACT:PROB';401904,762;0635,000;2110000,000;1;0;0001,000;0006,000;0001,000;0000,000;1806141514,000
'14/06/2018 15:13:37';0007,000;'ACT:PROB';724761,905;0618,000;2700000,000;1;0;0010,000;0007,000;0001,000;0000,000;1806141514,000
'14/06/2018 15:13:37';0008,000;'ACT:PROB';415238,095;0671,000;2120000,000;0;0;0001,000;0008,000;0001,000;0000,000;1806141514,000
'14/06/2018 15:13:37';0009,000;'ACT:PROB';411904,762;0725,000;1960000,000;1;0;0010,000;0009,000;0001,000;0000,000;1806141514,000
'14/06/2018 15:13:37';0010,000;'ACT:PROB';360476,190;0701,000;1700000,000;0;0;0000,000;0010,000;0001,000;0000,000;1806141514,000
'14/06/2018 15:13:37';0011,000;'ACT:PROB';483333,333;0642,000;720000,000;0;1;0000,000;0012,000;0000,000;0001,000;1806141514,000
'14/06/2018 15:13:37';0012,000;'ACT:PROB';468095,238;0664,000;2970000,000;0;0;0010,000;0014,000;0000,000;0001,000;1806141514,000
'14/06/2018 15:13:37';0013,000;'ACT:PROB';475714,286;0651,000;2580000,000;1;0;0010,000;0016,000;0000,000;0001,000;1806141514,000
'14/06/2018 15:13:37';0014,000;'ACT:PROB';459047,619;0723,000;1080000,000;0;0;0001,000;0018,000;0000,000;0001,000;1806141514,000
'14/06/2018 15:13:37';0015,000;'ACT:PROB';438571,429;0670,000;1680000,000;1;0;0001,000;0020,000;0000,000;0001,000;1806141514,000
'14/06/2018 15:13:37';0016,000;'ACT:PROB';520000,000;0721,000;1320000,000;1;0;0010,000;0022,000;0000,000;0001,000;1806141514,000
'14/06/2018 15:13:37';0017,000;'ACT:PROB';237142,857;0641,000;2800000,000;1;0;0001,000;0024,000;0000,000;0001,000;1806141514,000
